year,keyword,count,N,pol_total,rate,share_within_political
1994,vietnam_veteran,1,9,26,0.1111111111111111,0.038461538461538464
1994,vietnam_war,1,9,26,0.1111111111111111,0.038461538461538464
1994,world_war_i,1,9,26,0.1111111111111111,0.038461538461538464
1995,army,1,8,18,0.125,0.05555555555555555
1995,asylum,1,8,18,0.125,0.05555555555555555
1995,bank_robbery,1,8,18,0.125,0.05555555555555555
1995,battle_for_power,1,8,18,0.125,0.05555555555555555
1995,fbi,1,8,18,0.125,0.05555555555555555
1995,insane_asylum,1,8,18,0.125,0.05555555555555555
1995,kgb,1,8,18,0.125,0.05555555555555555
1995,marriage_crisis,1,8,18,0.125,0.05555555555555555
1995,military,1,8,18,0.125,0.05555555555555555
1995,missile,1,8,18,0.125,0.05555555555555555
1995,nuclear_missile,1,8,18,0.125,0.05555555555555555
1995,nuclear_submarine,1,8,18,0.125,0.05555555555555555
1995,police,2,8,18,0.25,0.1111111111111111
1995,prison_cell,1,8,18,0.125,0.05555555555555555
1995,red_army,1,8,18,0.125,0.05555555555555555
1995,secret_intelligence_service,1,8,18,0.125,0.05555555555555555
1995,terrorism,1,8,18,0.125,0.05555555555555555
1996,alcatraz_prison,1,13,38,0.07692307692307693,0.02631578947368421
1996,alien_invasion,1,13,38,0.07692307692307693,0.02631578947368421
1996,battle,1,13,38,0.07692307692307693,0.02631578947368421
1996,british_spy,1,13,38,0.07692307692307693,0.02631578947368421
1996,cia,1,13,38,0.07692307692307693,0.02631578947368421
1996,corporate_crime,1,13,38,0.07692307692307693,0.02631578947368421
1996,court,2,13,38,0.15384615384615385,0.05263157894736842
1996,court_case,1,13,38,0.07692307692307693,0.02631578947368421
1996,espionage,1,13,38,0.07692307692307693,0.02631578947368421
1996,fbi,2,13,38,0.15384615384615385,0.05263157894736842
1996,fbi_agent,1,13,38,0.07692307692307693,0.02631578947368421
1996,gang_war,1,13,38,0.07692307692307693,0.02631578947368421
1996,hostage,2,13,38,0.15384615384615385,0.05263157894736842
1996,hostage_situation,1,13,38,0.07692307692307693,0.02631578947368421
1996,house_party,1,13,38,0.07692307692307693,0.02631578947368421
1996,intelligence,1,13,38,0.07692307692307693,0.02631578947368421
1996,invasion,1,13,38,0.07692307692307693,0.02631578947368421
1996,island_prison,1,13,38,0.07692307692307693,0.02631578947368421
1996,judge,1,13,38,0.07692307692307693,0.02631578947368421
1996,juvenile_prison,1,13,38,0.07692307692307693,0.02631578947368421
1996,legal_thriller,1,13,38,0.07692307692307693,0.02631578947368421
1996,military,2,13,38,0.15384615384615385,0.05263157894736842
1996,police_corruption,1,13,38,0.07692307692307693,0.02631578947368421
1996,political_conflict,1,13,38,0.07692307692307693,0.02631578947368421
1996,prison_escape,1,13,38,0.07692307692307693,0.02631578947368421
1996,prisoner_of_war,1,13,38,0.07692307692307693,0.02631578947368421
1996,spy,1,13,38,0.07692307692307693,0.02631578947368421
1996,terrorism,3,13,38,0.23076923076923078,0.07894736842105263
1996,terrorist_threat,1,13,38,0.07692307692307693,0.02631578947368421
1996,trial,1,13,38,0.07692307692307693,0.02631578947368421
1996,war_veteran,1,13,38,0.07692307692307693,0.02631578947368421
1996,world_war_ii,1,13,38,0.07692307692307693,0.02631578947368421
1997,aerial_combat,1,10,38,0.1,0.02631578947368421
1997,army_veteran,1,10,38,0.1,0.02631578947368421
1997,buddy_cop,1,10,38,0.1,0.02631578947368421
1997,credit_card,1,10,38,0.1,0.02631578947368421
1997,deportation,2,10,38,0.2,0.05263157894736842
1997,fbi,1,10,38,0.1,0.02631578947368421
1997,fbi_agent,1,10,38,0.1,0.02631578947368421
1997,hand_to_hand_combat,1,10,38,0.1,0.02631578947368421
1997,held_hostage,1,10,38,0.1,0.02631578947368421
1997,illegal_immigration,1,10,38,0.1,0.02631578947368421
1997,intelligence,1,10,38,0.1,0.02631578947368421
1997,legal_drama,1,10,38,0.1,0.02631578947368421
1997,military,1,10,38,0.1,0.02631578947368421
1997,missile,1,10,38,0.1,0.02631578947368421
1997,national_socialism,1,10,38,0.1,0.02631578947368421
1997,police,1,10,38,0.1,0.02631578947368421
1997,police_chase,1,10,38,0.1,0.02631578947368421
1997,political_prisoner,1,10,38,0.1,0.02631578947368421
1997,prison,2,10,38,0.2,0.05263157894736842
1997,prison_escape,1,10,38,0.1,0.02631578947368421
1997,prison_guard,1,10,38,0.1,0.02631578947368421
1997,secret_intelligence_service,1,10,38,0.1,0.02631578947368421
1997,secret_service,2,10,38,0.2,0.05263157894736842
1997,spy,1,10,38,0.1,0.02631578947368421
1997,steel_worker,1,10,38,0.1,0.02631578947368421
1997,terrorist_plot,1,10,38,0.1,0.02631578947368421
1997,unemployment,1,10,38,0.1,0.02631578947368421
1997,us_army,1,10,38,0.1,0.02631578947368421
1997,us_military,1,10,38,0.1,0.02631578947368421
1997,usa_president,1,10,38,0.1,0.02631578947368421
1997,vietnam_veteran,1,10,38,0.1,0.02631578947368421
1997,war,1,10,38,0.1,0.02631578947368421
1997,war_hero,1,10,38,0.1,0.02631578947368421
1997,war_veteran,1,10,38,0.1,0.02631578947368421
1997,world_war_ii,1,10,38,0.1,0.02631578947368421
1998,army,1,11,31,0.09090909090909091,0.03225806451612903
1998,buddy_cop,2,11,31,0.18181818181818182,0.06451612903225806
1998,corruption,1,11,31,0.09090909090909091,0.03225806451612903
1998,crisis,1,11,31,0.09090909090909091,0.03225806451612903
1998,espionage,1,11,31,0.09090909090909091,0.03225806451612903
1998,fbi,2,11,31,0.18181818181818182,0.06451612903225806
1998,government,1,11,31,0.09090909090909091,0.03225806451612903
1998,intelligence,1,11,31,0.09090909090909091,0.03225806451612903
1998,marriage_crisis,1,11,31,0.09090909090909091,0.03225806451612903
1998,maverick_cop,1,11,31,0.09090909090909091,0.03225806451612903
1998,military,2,11,31,0.18181818181818182,0.06451612903225806
1998,military_operation,1,11,31,0.09090909090909091,0.03225806451612903
1998,missile,1,11,31,0.09090909090909091,0.03225806451612903
1998,police,1,11,31,0.09090909090909091,0.03225806451612903
1998,politics,1,11,31,0.09090909090909091,0.03225806451612903
1998,soldier,1,11,31,0.09090909090909091,0.03225806451612903
1998,spy,1,11,31,0.09090909090909091,0.03225806451612903
1998,surveillance,1,11,31,0.09090909090909091,0.03225806451612903
1998,two_man_army,1,11,31,0.09090909090909091,0.03225806451612903
1998,us_army,1,11,31,0.09090909090909091,0.03225806451612903
1998,usa_president,1,11,31,0.09090909090909091,0.03225806451612903
1998,video_surveillance,1,11,31,0.09090909090909091,0.03225806451612903
1998,war_crimes,1,11,31,0.09090909090909091,0.03225806451612903
1998,war_hero,1,11,31,0.09090909090909091,0.03225806451612903
1998,war_memorial,1,11,31,0.09090909090909091,0.03225806451612903
1998,war_ship,1,11,31,0.09090909090909091,0.03225806451612903
1998,war_veteran,1,11,31,0.09090909090909091,0.03225806451612903
1998,world_war_ii,1,11,31,0.09090909090909091,0.03225806451612903
1999,artificial_intelligence_(a.i.),1,10,15,0.1,0.06666666666666667
1999,british_secret_service,1,10,15,0.1,0.06666666666666667
1999,cia,1,10,15,0.1,0.06666666666666667
1999,dinner_party,1,10,15,0.1,0.06666666666666667
1999,great_depression,1,10,15,0.1,0.06666666666666667
1999,identity_crisis,1,10,15,0.1,0.06666666666666667
1999,law_school,1,10,15,0.1,0.06666666666666667
1999,marriage_crisis,1,10,15,0.1,0.06666666666666667
1999,midlife_crisis,1,10,15,0.1,0.06666666666666667
1999,prison_guard,1,10,15,0.1,0.06666666666666667
1999,retired_army_man,1,10,15,0.1,0.06666666666666667
1999,senate,1,10,15,0.1,0.06666666666666667
1999,spy,1,10,15,0.1,0.06666666666666667
1999,taxes,1,10,15,0.1,0.06666666666666667
1999,usa_president,1,10,15,0.1,0.06666666666666667
2000,american_revolution,1,10,16,0.1,0.0625
2000,christmas_party,1,10,16,0.1,0.0625
2000,cia,2,10,16,0.2,0.125
2000,combat,1,10,16,0.1,0.0625
2000,legal_drama,1,10,16,0.1,0.0625
2000,marriage_crisis,1,10,16,0.1,0.0625
2000,police_chase,1,10,16,0.1,0.0625
2000,revolutionary_war,1,10,16,0.1,0.0625
2000,senate,1,10,16,0.1,0.0625
2000,soldier,1,10,16,0.1,0.0625
2000,spy,2,10,16,0.2,0.125
2000,spy_hero,1,10,16,0.1,0.0625
2000,surveillance,1,10,16,0.1,0.0625
2000,terrorism,1,10,16,0.1,0.0625
2001,army,1,9,14,0.1111111111111111,0.07142857142857142
2001,artificial_intelligence_(a.i.),1,9,14,0.1111111111111111,0.07142857142857142
2001,battle,1,9,14,0.1111111111111111,0.07142857142857142
2001,birthday_party,1,9,14,0.1111111111111111,0.07142857142857142
2001,buddy_cop,1,9,14,0.1111111111111111,0.07142857142857142
2001,fbi,1,9,14,0.1111111111111111,0.07142857142857142
2001,intelligence,1,9,14,0.1111111111111111,0.07142857142857142
2001,market_economy,1,9,14,0.1111111111111111,0.07142857142857142
2001,pacific_war,1,9,14,0.1111111111111111,0.07142857142857142
2001,prison,1,9,14,0.1111111111111111,0.07142857142857142
2001,revolution,1,9,14,0.1111111111111111,0.07142857142857142
2001,soldier,1,9,14,0.1111111111111111,0.07142857142857142
2001,world_war_ii,2,9,14,0.2222222222222222,0.14285714285714285
2002,alien_invasion,1,12,24,0.08333333333333333,0.041666666666666664
2002,army,2,12,24,0.16666666666666666,0.08333333333333333
2002,british_secret_service,1,12,24,0.08333333333333333,0.041666666666666664
2002,british_spy,1,12,24,0.08333333333333333,0.041666666666666664
2002,buddy_cop,1,12,24,0.08333333333333333,0.041666666666666664
2002,cold_war,1,12,24,0.08333333333333333,0.041666666666666664
2002,demonstration,1,12,24,0.08333333333333333,0.041666666666666664
2002,deportation,1,12,24,0.08333333333333333,0.041666666666666664
2002,espionage,1,12,24,0.08333333333333333,0.041666666666666664
2002,fbi,2,12,24,0.16666666666666666,0.08333333333333333
2002,fbi_agent,1,12,24,0.08333333333333333,0.041666666666666664
2002,hand_to_hand_combat,1,12,24,0.08333333333333333,0.041666666666666664
2002,illegal_immigration,1,12,24,0.08333333333333333,0.041666666666666664
2002,midlife_crisis,1,12,24,0.08333333333333333,0.041666666666666664
2002,police_chase,1,12,24,0.08333333333333333,0.041666666666666664
2002,police_chief,1,12,24,0.08333333333333333,0.041666666666666664
2002,senate,1,12,24,0.08333333333333333,0.041666666666666664
2002,spy,2,12,24,0.16666666666666666,0.08333333333333333
2002,surveillance_camera,1,12,24,0.08333333333333333,0.041666666666666664
2002,surveillance_state,1,12,24,0.08333333333333333,0.041666666666666664
2002,u.s._secret_service_agent,1,12,24,0.08333333333333333,0.041666666666666664
2003,alien_invasion,1,11,23,0.09090909090909091,0.043478260869565216
2003,artificial_intelligence_(a.i.),3,11,23,0.2727272727272727,0.13043478260869565
2003,bachelor_party,1,11,23,0.09090909090909091,0.043478260869565216
2003,buddy_cop,1,11,23,0.09090909090909091,0.043478260869565216
2003,campaign,1,11,23,0.09090909090909091,0.043478260869565216
2003,christmas_party,1,11,23,0.09090909090909091,0.043478260869565216
2003,discrimination,1,11,23,0.09090909090909091,0.043478260869565216
2003,japanese_army,1,11,23,0.09090909090909091,0.043478260869565216
2003,military,1,11,23,0.09090909090909091,0.043478260869565216
2003,money_laundering,1,11,23,0.09090909090909091,0.043478260869565216
2003,president,1,11,23,0.09090909090909091,0.043478260869565216
2003,prime_minister,1,11,23,0.09090909090909091,0.043478260869565216
2003,soldier,1,11,23,0.09090909090909091,0.043478260869565216
2003,spy,1,11,23,0.09090909090909091,0.043478260869565216
2003,spy_hero,1,11,23,0.09090909090909091,0.043478260869565216
2003,u.s._soldier,1,11,23,0.09090909090909091,0.043478260869565216
2003,usa_president,1,11,23,0.09090909090909091,0.043478260869565216
2003,war_crimes,1,11,23,0.09090909090909091,0.043478260869565216
2003,war_on_terror,1,11,23,0.09090909090909091,0.043478260869565216
2003,war_trauma,1,11,23,0.09090909090909091,0.043478260869565216
2003,war_veteran,1,11,23,0.09090909090909091,0.043478260869565216
2004,artificial_intelligence_(a.i.),1,9,17,0.1111111111111111,0.058823529411764705
2004,cia,1,9,17,0.1111111111111111,0.058823529411764705
2004,espionage,1,9,17,0.1111111111111111,0.058823529411764705
2004,fbi,1,9,17,0.1111111111111111,0.058823529411764705
2004,fraud,1,9,17,0.1111111111111111,0.058823529411764705
2004,government,2,9,17,0.2222222222222222,0.11764705882352941
2004,hand_to_hand_combat,1,9,17,0.1111111111111111,0.058823529411764705
2004,illegal_immigration,1,9,17,0.1111111111111111,0.058823529411764705
2004,immigration_law,1,9,17,0.1111111111111111,0.058823529411764705
2004,prison,1,9,17,0.1111111111111111,0.058823529411764705
2004,revolutionary_war,1,9,17,0.1111111111111111,0.058823529411764705
2004,socialism,1,9,17,0.1111111111111111,0.058823529411764705
2004,trojan_war,1,9,17,0.1111111111111111,0.058823529411764705
2004,usa_president,1,9,17,0.1111111111111111,0.058823529411764705
2004,wall_street,1,9,17,0.1111111111111111,0.058823529411764705
2004,war_on_terror,1,9,17,0.1111111111111111,0.058823529411764705
2005,alien_invasion,2,9,11,0.2222222222222222,0.18181818181818182
2005,battle,1,9,11,0.1111111111111111,0.09090909090909091
2005,empire_state_building,1,9,11,0.1111111111111111,0.09090909090909091
2005,factory_worker,1,9,11,0.1111111111111111,0.09090909090909091
2005,great_depression,1,9,11,0.1111111111111111,0.09090909090909091
2005,marriage_crisis,1,9,11,0.1111111111111111,0.09090909090909091
2005,missile,1,9,11,0.1111111111111111,0.09090909090909091
2005,u.s._soldier,1,9,11,0.1111111111111111,0.09090909090909091
2005,unemployment,1,9,11,0.1111111111111111,0.09090909090909091
2005,us_military,1,9,11,0.1111111111111111,0.09090909090909091
2006,british_secret_service,1,6,10,0.16666666666666666,0.1
2006,christmas_party,1,6,10,0.16666666666666666,0.1
2006,cia,1,6,10,0.16666666666666666,0.1
2006,fictional_war,1,6,10,0.16666666666666666,0.1
2006,police,1,6,10,0.16666666666666666,0.1
2006,police_training,1,6,10,0.16666666666666666,0.1
2006,spy,1,6,10,0.16666666666666666,0.1
2006,terrorism,1,6,10,0.16666666666666666,0.1
2006,undercover_cop,1,6,10,0.16666666666666666,0.1
2006,worker,1,6,10,0.16666666666666666,0.1
2007,american_civil_war,1,10,22,0.1,0.045454545454545456
2007,army,1,10,22,0.1,0.045454545454545456
2007,bribery,1,10,22,0.1,0.045454545454545456
2007,buddy_cop,1,10,22,0.1,0.045454545454545456
2007,cop,1,10,22,0.1,0.045454545454545456
2007,corruption,1,10,22,0.1,0.045454545454545456
2007,court,2,10,22,0.2,0.09090909090909091
2007,cyber_terrorism,1,10,22,0.1,0.045454545454545456
2007,espionage,1,10,22,0.1,0.045454545454545456
2007,factory_worker,1,10,22,0.1,0.045454545454545456
2007,fbi,1,10,22,0.1,0.045454545454545456
2007,government,1,10,22,0.1,0.045454545454545456
2007,hostage,1,10,22,0.1,0.045454545454545456
2007,labor_strike,1,10,22,0.1,0.045454545454545456
2007,law_enforcement,1,10,22,0.1,0.045454545454545456
2007,military,1,10,22,0.1,0.045454545454545456
2007,police_corruption,1,10,22,0.1,0.045454545454545456
2007,police_detective,1,10,22,0.1,0.045454545454545456
2007,surveillance,1,10,22,0.1,0.045454545454545456
2007,usa_president,1,10,22,0.1,0.045454545454545456
2007,war,1,10,22,0.1,0.045454545454545456
2008,battle,1,6,7,0.16666666666666666,0.14285714285714285
2008,british_secret_service,1,6,7,0.16666666666666666,0.14285714285714285
2008,immigration,1,6,7,0.16666666666666666,0.14285714285714285
2008,nuclear_explosion,1,6,7,0.16666666666666666,0.14285714285714285
2008,terracotta_army,1,6,7,0.16666666666666666,0.14285714285714285
2008,war_veteran,1,6,7,0.16666666666666666,0.14285714285714285
2008,washington_state,1,6,7,0.16666666666666666,0.14285714285714285
2009,anti_war,1,6,14,0.16666666666666666,0.07142857142857142
2009,army,2,6,14,0.3333333333333333,0.14285714285714285
2009,artificial_intelligence_(a.i.),1,6,14,0.16666666666666666,0.07142857142857142
2009,battle,1,6,14,0.16666666666666666,0.07142857142857142
2009,british_politics,1,6,14,0.16666666666666666,0.07142857142857142
2009,cop,1,6,14,0.16666666666666666,0.07142857142857142
2009,corruption,1,6,14,0.16666666666666666,0.07142857142857142
2009,german_occupation_of_france,1,6,14,0.16666666666666666,0.07142857142857142
2009,greed,1,6,14,0.16666666666666666,0.07142857142857142
2009,guerrilla_warfare,1,6,14,0.16666666666666666,0.07142857142857142
2009,soldier,1,6,14,0.16666666666666666,0.07142857142857142
2009,space_war,1,6,14,0.16666666666666666,0.07142857142857142
2009,world_war_ii,1,6,14,0.16666666666666666,0.07142857142857142
2010,artificial_intelligence_(a.i.),1,8,9,0.125,0.1111111111111111
2010,battle,1,8,9,0.125,0.1111111111111111
2010,combat,1,8,9,0.125,0.1111111111111111
2010,corruption,1,8,9,0.125,0.1111111111111111
2010,hostage,2,8,9,0.25,0.2222222222222222
2010,prison,1,8,9,0.125,0.1111111111111111
2010,spy,1,8,9,0.125,0.1111111111111111
2010,war_ship,1,8,9,0.125,0.1111111111111111
2011,battle,2,8,23,0.25,0.08695652173913043
2011,billionaire,1,8,23,0.125,0.043478260869565216
2011,cia,1,8,23,0.125,0.043478260869565216
2011,cuban_missile_crisis,1,8,23,0.125,0.043478260869565216
2011,fbi,1,8,23,0.125,0.043478260869565216
2011,intelligence,1,8,23,0.125,0.043478260869565216
2011,nuclear_submarine,1,8,23,0.125,0.043478260869565216
2011,nuclear_threat,1,8,23,0.125,0.043478260869565216
2011,nuclear_war,1,8,23,0.125,0.043478260869565216
2011,police_chase,1,8,23,0.125,0.043478260869565216
2011,prime_minister,1,8,23,0.125,0.043478260869565216
2011,prison_escape,2,8,23,0.25,0.08695652173913043
2011,secret_intelligence_service,1,8,23,0.125,0.043478260869565216
2011,soldier,1,8,23,0.125,0.043478260869565216
2011,soldiers,1,8,23,0.125,0.043478260869565216
2011,super_soldier,1,8,23,0.125,0.043478260869565216
2011,terrorism,1,8,23,0.125,0.043478260869565216
2011,undercover_cop,1,8,23,0.125,0.043478260869565216
2011,war,1,8,23,0.125,0.043478260869565216
2011,world_war_ii,1,8,23,0.125,0.043478260869565216
2011,world_war_iii,1,8,23,0.125,0.043478260869565216
2012,alien_invasion,1,9,15,0.1111111111111111,0.06666666666666667
2012,army,1,9,15,0.1111111111111111,0.06666666666666667
2012,british_secret_service,1,9,15,0.1111111111111111,0.06666666666666667
2012,buddy_cop,1,9,15,0.1111111111111111,0.06666666666666667
2012,epic_battle,1,9,15,0.1111111111111111,0.06666666666666667
2012,fbi,1,9,15,0.1111111111111111,0.06666666666666667
2012,french_revolution,1,9,15,0.1111111111111111,0.06666666666666667
2012,hostage,1,9,15,0.1111111111111111,0.06666666666666667
2012,impersonating_a_police_officer,1,9,15,0.1111111111111111,0.06666666666666667
2012,police_chase,1,9,15,0.1111111111111111,0.06666666666666667
2012,police_inspector,1,9,15,0.1111111111111111,0.06666666666666667
2012,racism,1,9,15,0.1111111111111111,0.06666666666666667
2012,revolution,1,9,15,0.1111111111111111,0.06666666666666667
2012,spy,1,9,15,0.1111111111111111,0.06666666666666667
2012,terrorism,1,9,15,0.1111111111111111,0.06666666666666667
2013,alien_invasion,2,10,18,0.2,0.1111111111111111
2013,bank,1,10,18,0.1,0.05555555555555555
2013,battle,1,10,18,0.1,0.05555555555555555
2013,billionaire,1,10,18,0.1,0.05555555555555555
2013,corruption,1,10,18,0.1,0.05555555555555555
2013,fbi,1,10,18,0.1,0.05555555555555555
2013,fraud,1,10,18,0.1,0.05555555555555555
2013,missile,1,10,18,0.1,0.05555555555555555
2013,nuclear_weapons,1,10,18,0.1,0.05555555555555555
2013,president,2,10,18,0.2,0.1111111111111111
2013,surveillance,1,10,18,0.1,0.05555555555555555
2013,terrorist_bombing,1,10,18,0.1,0.05555555555555555
2013,uprising,1,10,18,0.1,0.05555555555555555
2013,wall_street,1,10,18,0.1,0.05555555555555555
2013,war_on_terror,1,10,18,0.1,0.05555555555555555
2013,world_war_i,1,10,18,0.1,0.05555555555555555
2014,artificial_intelligence_(a.i.),2,11,15,0.18181818181818182,0.13333333333333333
2014,battle,1,11,15,0.09090909090909091,0.06666666666666667
2014,corruption,1,11,15,0.09090909090909091,0.06666666666666667
2014,epic_battle,1,11,15,0.09090909090909091,0.06666666666666667
2014,future_war,1,11,15,0.09090909090909091,0.06666666666666667
2014,good_cop_bad_cop,1,11,15,0.09090909090909091,0.06666666666666667
2014,intelligence,1,11,15,0.09090909090909091,0.06666666666666667
2014,iraq_war,1,11,15,0.09090909090909091,0.06666666666666667
2014,political_intrigue,1,11,15,0.09090909090909091,0.06666666666666667
2014,political_thriller,1,11,15,0.09090909090909091,0.06666666666666667
2014,spy,2,11,15,0.18181818181818182,0.13333333333333333
2014,terrorism,1,11,15,0.09090909090909091,0.06666666666666667
2014,u.s._soldier,1,11,15,0.09090909090909091,0.06666666666666667
2015,alien_invasion,1,7,8,0.14285714285714285,0.125
2015,artificial_intelligence_(a.i.),2,7,8,0.2857142857142857,0.25
2015,billionaire,1,7,8,0.14285714285714285,0.125
2015,british_secret_service,1,7,8,0.14285714285714285,0.125
2015,revolution,1,7,8,0.14285714285714285,0.125
2015,spy,2,7,8,0.2857142857142857,0.25
2016,buddy_cop,1,6,8,0.16666666666666666,0.125
2016,cia,1,6,8,0.16666666666666666,0.125
2016,civil_war,1,6,8,0.16666666666666666,0.125
2016,discrimination,1,6,8,0.16666666666666666,0.125
2016,fictional_war,1,6,8,0.16666666666666666,0.125
2016,pool_party,1,6,8,0.16666666666666666,0.125
2016,rookie_cop,1,6,8,0.16666666666666666,0.125
2016,space_battle,1,6,8,0.16666666666666666,0.125
2017,army,1,5,12,0.2,0.08333333333333333
2017,british_army,1,5,12,0.2,0.08333333333333333
2017,military,1,5,12,0.2,0.08333333333333333
2017,military_officer,1,5,12,0.2,0.08333333333333333
2017,military_operation,1,5,12,0.2,0.08333333333333333
2017,prison,1,5,12,0.2,0.08333333333333333
2017,soldier,1,5,12,0.2,0.08333333333333333
2017,space_battle,1,5,12,0.2,0.08333333333333333
2017,u.s._soldier,1,5,12,0.2,0.08333333333333333
2017,vietnam_veteran,1,5,12,0.2,0.08333333333333333
2017,world_war_i,1,5,12,0.2,0.08333333333333333
2017,world_war_ii,1,5,12,0.2,0.08333333333333333
2018,evil_corporation,1,5,7,0.2,0.14285714285714285
2018,hand_to_hand_combat,1,5,7,0.2,0.14285714285714285
2018,hostage_situation,1,5,7,0.2,0.14285714285714285
2018,nuclear_missile,1,5,7,0.2,0.14285714285714285
2018,prison_escape,1,5,7,0.2,0.14285714285714285
2018,spy,1,5,7,0.2,0.14285714285714285
2018,tank_battle,1,5,7,0.2,0.14285714285714285
2019,alien_invasion,2,4,6,0.5,0.3333333333333333
2019,british_army,1,4,6,0.25,0.16666666666666666
2019,eco_terrorism,1,4,6,0.25,0.16666666666666666
2019,soldier,1,4,6,0.25,0.16666666666666666
2019,world_war_i,1,4,6,0.25,0.16666666666666666
2020,army_base,1,7,21,0.14285714285714285,0.047619047619047616
2020,buddy_cop,1,7,21,0.14285714285714285,0.047619047619047616
2020,cop,1,7,21,0.14285714285714285,0.047619047619047616
2020,espionage,1,7,21,0.14285714285714285,0.047619047619047616
2020,female_police_officer,1,7,21,0.14285714285714285,0.047619047619047616
2020,hand_to_hand_combat,1,7,21,0.14285714285714285,0.047619047619047616
2020,nuclear_weapons,1,7,21,0.14285714285714285,0.047619047619047616
2020,police,1,7,21,0.14285714285714285,0.047619047619047616
2020,police_chase,1,7,21,0.14285714285714285,0.047619047619047616
2020,police_detective,3,7,21,0.42857142857142855,0.14285714285714285
2020,police_officer,1,7,21,0.14285714285714285,0.047619047619047616
2020,prison_escape,1,7,21,0.14285714285714285,0.047619047619047616
2020,second_sino-japanese_war_(1937-45),1,7,21,0.14285714285714285,0.047619047619047616
2020,spy,1,7,21,0.14285714285714285,0.047619047619047616
2020,state_of_emergency,1,7,21,0.14285714285714285,0.047619047619047616
2020,terrorism,1,7,21,0.14285714285714285,0.047619047619047616
2020,terrorist_attack,1,7,21,0.14285714285714285,0.047619047619047616
2020,terrorist_plot,1,7,21,0.14285714285714285,0.047619047619047616
2020,women's_prison,1,7,21,0.14285714285714285,0.047619047619047616
2021,alien_invasion,1,7,13,0.14285714285714285,0.07692307692307693
2021,army,1,7,13,0.14285714285714285,0.07692307692307693
2021,artificial_intelligence_(a.i.),1,7,13,0.14285714285714285,0.07692307692307693
2021,bank_robbery,1,7,13,0.14285714285714285,0.07692307692307693
2021,bank_teller,1,7,13,0.14285714285714285,0.07692307692307693
2021,british_secret_service,1,7,13,0.14285714285714285,0.07692307692307693
2021,chinese_communism,1,7,13,0.14285714285714285,0.07692307692307693
2021,female_spy,1,7,13,0.14285714285714285,0.07692307692307693
2021,immigration,1,7,13,0.14285714285714285,0.07692307692307693
2021,kgb,1,7,13,0.14285714285714285,0.07692307692307693
2021,korean_war,1,7,13,0.14285714285714285,0.07692307692307693
2021,spy,2,7,13,0.2857142857142857,0.15384615384615385
2022,chinese_communism,1,6,12,0.16666666666666666,0.08333333333333333
2022,communist_propaganda,1,6,12,0.16666666666666666,0.08333333333333333
2022,election_campaign,1,6,12,0.16666666666666666,0.08333333333333333
2022,korean_war,1,6,12,0.16666666666666666,0.08333333333333333
2022,mayoral_election,1,6,12,0.16666666666666666,0.08333333333333333
2022,military,1,6,12,0.16666666666666666,0.08333333333333333
2022,nuclear_weapons,1,6,12,0.16666666666666666,0.08333333333333333
2022,police,1,6,12,0.16666666666666666,0.08333333333333333
2022,political_corruption,1,6,12,0.16666666666666666,0.08333333333333333
2022,political_intrigue,1,6,12,0.16666666666666666,0.08333333333333333
2022,prison,1,6,12,0.16666666666666666,0.08333333333333333
2022,war,1,6,12,0.16666666666666666,0.08333333333333333
2023,communism,1,3,6,0.3333333333333333,0.16666666666666666
2023,gender_discrimination,1,3,6,0.3333333333333333,0.16666666666666666
2023,intelligence_agency,1,3,6,0.3333333333333333,0.16666666666666666
2023,nuclear_weapons,1,3,6,0.3333333333333333,0.16666666666666666
2023,usa_politics,1,3,6,0.3333333333333333,0.16666666666666666
2023,world_war_ii,1,3,6,0.3333333333333333,0.16666666666666666
