year,rank,id,metric_value
2001,31,tt0250494,141774679
2001,32,tt0257106,141220678
2001,33,tt0256380,141069860
2001,34,tt0265029,138191428
2001,35,tt0206275,131706809
2001,36,tt0183790,117487473
2001,37,tt0227445,113579918
2001,38,tt0164334,105178561
2001,39,tt0139654,104876233
2001,40,tt0260866,100020092
2001,41,tt0251075,98376292
2001,42,tt0215750,96976270
2001,43,tt0209475,94728529
2001,44,tt0239395,93375151
2001,45,tt0277027,92542418
2001,46,tt0159273,91753202
2001,47,tt0280707,87754044
2001,48,tt0248667,87713825
2001,49,tt0250687,85498534
2001,50,tt0173840,85131830
2001,51,tt0255798,84772742
2001,52,tt0221027,83282296
2001,53,tt0268397,80936232
2001,54,tt0242445,79958599
2001,55,tt0240890,77516304
2001,56,tt0035423,76019048
2001,57,tt0248408,75675074
2001,58,tt0120681,74558115
2001,59,tt0267804,72689126
2001,60,tt0265666,71441250
2001,61,tt0231775,71186502
2001,62,tt0237534,70752904
2001,63,tt0245674,68467960
2001,64,tt0219965,67631903
2001,65,tt0277371,66468332
2001,66,tt0230838,65754228
2001,67,tt0271027,64437847
2001,68,tt0238112,62112895
2001,69,tt0196229,60780981
2001,70,tt0263488,59217789
2001,71,tt0125022,57756408
2001,72,tt0179626,56359980
2001,73,tt0132245,54744738
2001,74,tt0249478,54249294
2001,75,tt0272152,50315140
2001,76,tt0285742,44909486
2001,77,tt0247425,44763181
2001,78,tt0265632,44460850
2001,79,tt0286112,42776760
2001,80,tt0214289,42700000
2001,81,tt0180734,40222729
2001,82,tt0231402,39438674
2001,83,tt0244970,38689940
2001,84,tt0161083,38400000
2001,85,tt0268995,37317558
2001,86,tt0206314,36642838
2001,87,tt0200027,35743308
2001,88,tt0218922,35402320
2001,89,tt0286098,35000000
2001,90,tt0261392,33788161
2001,91,tt0245574,33616692
2001,92,tt0265087,33422806
2001,93,tt0238948,31600000
2001,94,tt0278488,31155435
2001,95,tt0245686,30987695
2001,96,tt0225071,29700000
2001,97,tt0237572,29419291
2001,98,tt0255819,29381649
2001,99,tt0252503,28500000
2001,100,tt0287635,28023563
2019,1,tt4154796,2800000000
2019,2,tt6105098,1663075401
2019,3,tt4520988,1450026933
2019,4,tt6320628,1131927996
2019,5,tt4154664,1131416446
2019,6,tt7286456,1074458282
2019,7,tt2527338,1074144248
2019,8,tt1979376,1073394593
2019,9,tt6139732,1054304000
2019,10,tt7975244,801693929
2019,11,tt6806448,760098996
2019,12,tt10627720,742500000
2019,13,tt2386490,524580592
2019,14,tt4777008,491730089
2019,15,tt7349950,473122525
2019,16,tt10147382,450064993
2019,17,tt5884052,449762638
2019,18,tt0437086,404980543
2019,19,tt8579674,394638258
2019,20,tt3741700,386600138
2019,21,tt7131622,374251247
2019,22,tt0448115,366080049
2019,23,tt3861390,353284621
2019,24,tt6146586,326709727
2019,25,tt8946378,312897920
2019,26,tt6450804,261119292
2019,27,tt6751668,257591776
2019,28,tt6857112,256067149
2019,29,tt2283336,253890701
2019,30,tt6565702,252442974
2019,31,tt6823368,246999039
2019,32,tt10218674,245179562
2019,33,tt8350360,231252591
2019,34,tt9586294,225879065
2019,35,tt1950186,225508210
2019,36,tt3281548,216601214
2019,37,tt1620981,204394183
2019,38,tt3513498,199603202
2019,39,tt6398184,192199131
2019,40,tt6324278,190304772
2019,41,tt9426210,186965409
2019,42,tt2076298,176345966
2019,43,tt1025100,173469516
2019,44,tt5814534,171616764
2019,45,tt2066051,167323950
2019,46,tt5503686,157600000
2019,47,tt5886046,155712077
2019,48,tt5113040,155152550
2019,49,tt6095472,147792047
2019,50,tt6189022,146661977
2019,51,tt2935510,127461872
2019,52,tt6924650,127420861
2019,53,tt1987680,125000000
2019,54,tt9541602,124652206
2019,55,tt1560220,122801777
2019,56,tt4913966,122033739
2019,57,tt8623904,121550750
2019,58,tt7547410,120597108
2019,59,tt6428676,119559110
2019,60,tt9501310,115570314
2019,61,tt0837563,113118226
2019,62,tt6977338,111037232
2019,63,tt3387520,104545505
2019,64,tt1298644,97409779
2019,65,tt6472976,92600000
2019,66,tt8364368,91542097
2019,67,tt1206885,91490353
2019,68,tt8079248,88092097
2019,69,tt6556670,87761857
2019,70,tt2584384,82468705
2019,71,tt9430698,81562741
2019,72,tt8385474,78871079
2019,73,tt5719748,76419755
2019,74,tt7054636,74747725
2019,75,tt5697572,73515024
2019,76,tt5033998,73279888
2019,77,tt5606664,72381712
2019,78,tt7634968,69766483
2019,79,tt10648440,69501772
2019,80,tt4126476,69497587
2019,81,tt9134216,69412425
2019,82,tt3224458,67925733
2019,83,tt7430722,66293455
2019,84,tt9288776,61631776
2019,85,tt6394270,61404394
2019,86,tt11285908,61321941
2019,87,tt7798634,57615777
2019,88,tt8983202,55478164
2019,89,tt2274648,55065289
2019,90,tt6836936,55000000
2019,91,tt7958736,51749995
2019,92,tt4916630,50401502
2019,93,tt5727208,50020902
2019,94,tt8688634,49939757
2019,95,tt7083526,49231674
2019,96,tt2452244,48800000
2019,97,tt10734928,48045728
2019,98,tt10039344,48021766
2019,99,tt8772262,47969371
2019,100,tt8722346,47803176
1997,1,tt0120338,2264162353
1997,2,tt0119567,618638999
1997,3,tt0119654,589390539
1997,4,tt0120347,333011068
1997,5,tt0118571,315156409
1997,6,tt0119822,314178011
1997,7,tt0119528,302710615
1997,8,tt0119738,299288605
1997,9,tt0119116,263920180
1997,10,tt0119164,257850122
1997,11,tt0119282,252712101
1997,12,tt0118689,251212670
1997,13,tt0119094,245676146
1997,14,tt0118688,238207122
1997,15,tt0118799,230098753
1997,16,tt0119217,225933435
1997,17,tt0118880,224012234
1997,18,tt0118928,178127760
1997,19,tt0119137,177977226
1997,20,tt0119190,174463257
1997,21,tt0120082,172363301
1997,22,tt0118884,171120329
1997,23,tt0119698,169000000
1997,24,tt0120179,164508066
1997,25,tt0118583,162000000
1997,26,tt0119395,159330280
1997,27,tt0118971,152944660
1997,28,tt0118972,140807547
1997,29,tt0118617,139804348
1997,30,tt0118883,136982834
1997,31,tt0118615,136885767
1997,32,tt0120102,131457682
1997,33,tt0119488,126216940
1997,34,tt0119345,125586134
1997,35,tt0119008,124909762
1997,36,tt0120461,122823468
1997,37,tt0119715,122417389
1997,38,tt0120201,121214377
1997,39,tt0120053,118063304
1997,40,tt0119874,110463140
1997,41,tt0119174,109423648
1997,42,tt0120185,100000000
1997,43,tt0120177,87840042
1997,44,tt0119303,79082515
1997,45,tt0119718,75000000
1997,46,tt0118655,67711748
1997,47,tt0120885,64256513
1997,48,tt0119468,60527873
1997,49,tt0120094,60000000
1997,50,tt0119432,59927618
1997,51,tt0119707,51376861
1997,52,tt0118771,50159144
1997,53,tt0118548,50068310
1997,54,tt0119173,48169156
1997,55,tt0119013,48138337
1997,56,tt0119978,45916769
1997,57,tt0118887,44862187
1997,58,tt0119807,44480039
1997,59,tt0119896,44332015
1997,60,tt0118607,44229441
1997,61,tt0119051,43312294
1997,62,tt0118749,43101594
1997,63,tt0119141,42000000
1997,64,tt0119951,41230799
1997,65,tt0119396,39673162
1997,66,tt0118751,37000000
1997,67,tt0120434,36400360
1997,68,tt0119109,35598376
1997,69,tt0118556,34673095
1997,70,tt0120004,33956608
1997,71,tt0119664,31987563
1997,72,tt0119142,31611225
1997,73,tt0119229,31070412
1997,74,tt0120471,29456000
1997,75,tt0120032,29235353
1997,76,tt0119081,26673242
1997,77,tt0118604,26570463
1997,78,tt0119731,25804707
1997,79,tt0119675,25480490
1997,80,tt0119668,25105255
1997,81,tt0119215,23700000
1997,82,tt0119311,23461013
1997,83,tt0118570,23144499
1997,84,tt0119994,22420000
1997,85,tt0118750,20060051
1997,86,tt0169858,20000000
1997,87,tt0118632,19868354
1997,88,tt0119214,19745922
1997,89,tt0117786,18814720
1997,90,tt0119925,17626234
1997,91,tt0118760,16534578
1997,92,tt0119123,16228448
1997,93,tt0120524,15738769
1997,94,tt0119080,14842388
1997,95,tt0119095,14059077
1997,96,tt0120176,13835130
1997,97,tt0120483,13801755
1997,98,tt0120036,13130349
1997,99,tt0119572,12782749
1997,100,tt0119177,12532777
2003,1,tt0167260,1118888979
2003,2,tt0266543,940335536
2003,3,tt0234215,738599701
2003,4,tt0325980,655011224
2003,5,tt0315327,484592874
2003,6,tt0325710,456758981
2003,7,tt0181852,435000000
2003,8,tt0242653,424988211
2003,9,tt0290334,407711549
2003,10,tt0420076,334000000
2003,11,tt0172156,273339556
2003,12,tt0337741,266728738
2003,13,tt0305357,259175788
2003,14,tt0328880,250397798
2003,15,tt0286716,245360480
2003,16,tt0314331,244931766
2003,17,tt0322259,236350661
2003,18,tt0328828,231449203
2003,19,tt0319343,225097437
2003,20,tt0306047,220673217
2003,21,tt0311113,212011111
2003,22,tt0338459,197011982
2003,23,tt0305224,195745823
2003,24,tt0349205,190212113
2003,25,tt0338094,182290266
2003,26,tt0266697,180906076
2003,27,tt0311429,179265204
2003,28,tt0287978,179179718
2003,29,tt0251127,177502387
2003,30,tt0317740,176070171
2003,31,tt0159365,173013509
2003,32,tt0317303,164433867
2003,33,tt0322330,160846332
2003,34,tt0274166,160583018
2003,35,tt0325703,160099222
2003,36,tt0327056,156822020
2003,37,tt0329575,148336445
2003,38,tt0348836,141591324
2003,39,tt0337851,136000000
2003,40,tt0283426,135680000
2003,41,tt0312528,133800000
2003,42,tt0305669,132675402
2003,43,tt0332379,131095990
2003,44,tt0333780,124914842
2003,45,tt0319061,123218424
2003,46,tt0316396,121975011
2003,47,tt0138524,119940815
2003,48,tt0335266,119723856
2003,49,tt0329101,116643421
2003,50,tt0257076,116643346
2003,51,tt0324216,107363905
2003,52,tt0305711,101564935
2003,53,tt0292506,101191884
2003,54,tt0285823,98185582
2003,55,tt0183649,97837138
2003,56,tt0337909,96542059
2003,57,tt0320691,95708457
2003,58,tt0338337,95427515
2003,59,tt0309593,90941129
2003,60,tt0309698,90259536
2003,61,tt0300471,88323487
2003,62,tt0302886,87135520
2003,63,tt0314353,86468162
2003,64,tt0327850,80916492
2003,65,tt0165982,80767884
2003,66,tt0313542,80154140
2003,67,tt0301357,79384880
2003,68,tt0308152,77000000
2003,69,tt0307987,76490720
2003,70,tt0285531,75700000
2003,71,tt0298814,74208267
2003,72,tt0311289,71406573
2003,73,tt0367913,70700000
2003,74,tt0318155,68514844
2003,75,tt0316356,68296293
2003,76,tt0338466,65784503
2003,77,tt0325805,65565672
2003,78,tt0295721,65497208
2003,79,tt0301470,63102666
2003,80,tt0323642,62870546
2003,81,tt0322589,62646763
2003,82,tt0315733,60427839
2003,83,tt0340855,60378584
2003,84,tt0328589,58878723
2003,85,tt0313911,58795814
2003,86,tt0306685,56489558
2003,87,tt0306841,55534455
2003,88,tt0313443,55495563
2003,89,tt0337711,55443032
2003,90,tt0374102,54667954
2003,91,tt0316465,53293628
2003,92,tt0329717,51142659
2003,93,tt0286788,50732139
2003,94,tt0271668,50097949
2003,95,tt0263757,44617342
2003,96,tt0266465,44350926
2003,97,tt0300556,43935763
2003,98,tt0264395,42792561
2003,99,tt0298228,41400000
2003,100,tt0329028,39267515
2013,1,tt2294629,1274219009
2013,2,tt1300854,1215577205
2013,3,tt1690953,970761885
2013,4,tt1170358,958400000
2013,5,tt1951264,865011746
2013,6,tt1905041,788680968
2013,7,tt1453405,743559607
2013,8,tt1454468,723192705
2013,9,tt0770828,668045518
2013,10,tt1981115,644783140
2013,11,tt0481499,587204668
2013,12,tt0816711,531865000
2013,13,tt1623205,491868548
2013,14,tt1408101,467365246
2013,15,tt1430132,415440673
2013,16,tt1663662,411002906
2013,17,tt0993846,392000000
2013,18,tt1583421,371876278
2013,19,tt1951261,362000072
2013,20,tt1670345,351723989
2013,21,tt1343092,351040419
2013,22,tt2017020,347434178
2013,23,tt1457767,320406242
2013,24,tt1606378,304654182
2013,25,tt1483013,286168572
2013,26,tt1535108,286140700
2013,27,tt1860353,282570682
2013,28,tt1723121,269994119
2013,29,tt0848537,268426634
2013,30,tt1210819,260502115
2013,31,tt1800241,251171807
2013,32,tt1985966,248384621
2013,33,tt2191701,247022278
2013,34,tt1815862,243843127
2013,35,tt1428538,226349749
2013,36,tt1691917,219788712
2013,37,tt1535109,218791811
2013,38,tt2017561,215000000
2013,39,tt2334879,205366737
2013,40,tt1854564,199850315
2013,41,tt1351685,197687603
2013,42,tt0359950,188133322
2013,43,tt2024544,187000000
2013,44,tt2024432,173965010
2013,45,tt1229340,173649015
2013,46,tt2302755,170270201
2013,47,tt2226417,161000000
2013,48,tt2404463,158674180
2013,49,tt3063516,151831537
2013,50,tt1335975,151783839
2013,51,tt1091191,149295601
2013,52,tt1821694,148100000
2013,53,tt2023587,146497771
2013,54,tt1211956,137328301
2013,55,tt1204975,134402450
2013,56,tt1272878,131940411
2013,57,tt1762399,126546518
2013,58,tt1245492,126041322
2013,59,tt1731141,125537191
2013,60,tt1392214,122126687
2013,61,tt2013293,117932401
2013,62,tt1588173,116980662
2013,63,tt2765340,116000000
2013,64,tt1327773,115922175
2013,65,tt2140373,112544580
2013,66,tt1621039,110000000
2013,67,tt1321870,105200903
2013,68,tt2431286,100129872
2013,69,tt2334873,99206215
2013,70,tt2378281,99067206
2013,71,tt2992146,98774891
2013,72,tt1411250,98337295
2013,73,tt1702439,97594140
2013,74,tt1288558,97542952
2013,75,tt1538403,95396573
2013,76,tt0453562,95020213
2013,77,tt2599716,94249025
2013,78,tt1833673,91000000
2013,79,tt1979320,90247624
2013,80,tt2184339,89328627
2013,81,tt2278392,88000000
2013,82,tt1980209,87305549
2013,83,tt2194499,87100449
2013,84,tt1706620,86758912
2013,85,tt2404217,84500000
2013,86,tt1939659,82394288
2013,87,tt2169322,81350000
2013,88,tt2659414,80300000
2013,89,tt0795461,78378744
2013,90,tt3043630,77717014
2013,91,tt2987732,77676735
2013,92,tt0816442,76586316
2013,93,tt0765446,74597643
2013,94,tt1322269,74188937
2013,95,tt2083355,71625195
2013,96,tt2193215,71009334
2013,97,tt1911644,68572378
2013,98,tt2515086,68500000
2013,99,tt1966566,68129518
2013,100,tt3148834,64197205
2015,1,tt2488496,2068223624
2015,2,tt0369610,1671537444
2015,3,tt2820852,1515341399
2015,4,tt2395427,1405403694
2015,5,tt2293640,1156730962
2015,6,tt2379713,880674609
2015,7,tt2096673,857611174
2015,8,tt2381249,682716636
2015,9,tt1951266,653428261
2015,10,tt3659388,630600000
2015,11,tt2322441,571006128
2015,12,tt1661199,543514353
2015,13,tt1663202,532950503
2015,14,tt0478970,519311965
2015,15,tt2126355,473990832
2015,16,tt2510894,473226958
2015,17,tt1340138,440603537
2015,18,tt3781476,387053506
2015,19,tt1392190,378858340
2015,20,tt2224026,368871007
2015,21,tt1979388,332207671
2015,22,tt4046784,312296056
2015,23,tt2279373,311594032
2015,24,tt2908446,297002527
2015,25,tt2848292,287506194
2015,26,tt4276752,278300000
2015,27,tt2452042,246233113
2015,28,tt2120120,244874809
2015,29,tt1528854,242786137
2015,30,tt3079380,235666219
2015,31,tt2974918,233755553
2015,32,tt5061814,228000000
2015,33,tt2637276,215863606
2015,34,tt1964418,209154322
2015,35,tt2719848,203427584
2015,36,tt1398426,201634991
2015,37,tt2361509,194564672
2015,38,tt1617661,183987723
2015,39,tt3076658,173567581
2015,40,tt1502712,167977596
2015,41,tt3682448,165478348
2015,42,tt1051904,158162788
2015,43,tt2888046,157029618
2015,44,tt3460252,155760117
2015,45,tt2381941,153962963
2015,46,tt4644382,150000000
2015,47,tt3863552,150000000
2015,48,tt1618442,146936910
2015,49,tt3152624,140795793
2015,50,tt3756558,139000000
2015,51,tt2058673,133718711
2015,52,tt1596363,133346506
2015,53,tt3332064,128388320
2015,54,tt2909116,123205624
2015,55,tt3672840,121545703
2015,56,tt2268016,117813057
2015,57,tt3195644,112983889
2015,58,tt2561572,111811453
2015,59,tt1638355,108145109
2015,60,tt3450650,107597242
2015,61,tt2872750,106209378
2015,62,tt1850457,105011053
2015,63,tt1823672,104399548
2015,64,tt1524930,104384188
2015,65,tt2446980,101134059
2015,66,tt4819498,99849421
2015,67,tt1355683,98837872
2015,68,tt1895587,98690254
2015,69,tt3567288,98450062
2015,70,tt1754656,97571250
2015,71,tt3501416,96119773
2015,72,tt1029360,95437994
2015,73,tt1390411,93920758
2015,74,tt1798684,91709827
2015,75,tt2631186,90747520
2015,76,tt4768764,87970000
2015,77,tt2555736,85978266
2015,78,tt3622592,85512300
2015,79,tt3397884,84872444
2015,80,tt3702996,83027924
2015,81,tt4967094,82027760
2015,82,tt2679042,81967450
2015,83,tt3540136,80000000
2015,84,tt0884732,79799880
2015,85,tt2473510,78903124
2015,86,tt2554274,74679822
2015,87,tt2938956,72629670
2015,88,tt2199571,71561644
2015,89,tt3832914,67790117
2015,90,tt3595298,67000000
2015,91,tt1655441,65663276
2015,92,tt2637294,64780213
2015,93,tt0810819,64191523
2015,94,tt2918436,64110728
2015,95,tt2726560,63013281
2015,96,tt2381111,62076141
2015,97,tt3779028,62000000
2015,98,tt3850590,61788393
2015,99,tt3819668,61768190
2015,100,tt2404425,61619773
2017,1,tt2527336,1332698830
2017,2,tt2771200,1266115964
2017,3,tt4630562,1236005118
2017,4,tt3469046,1031552585
2017,5,tt2283362,995339117
2017,6,tt2250912,880166924
2017,7,tt7131870,870322670
2017,8,tt3896198,863756051
2017,9,tt3501632,855301806
2017,10,tt0451279,822854286
2017,11,tt2380307,800526015
2017,12,tt1790809,795922298
2017,13,tt1396484,701800000
2017,14,tt0974015,657926987
2017,15,tt3315342,619021436
2017,16,tt3371366,605425157
2017,17,tt3731562,566652812
2017,18,tt3874544,527965936
2017,19,tt5013056,527000000
2017,20,tt3450958,490719763
2017,21,tt6015328,445000000
2017,22,tt1485796,432844677
2017,23,tt4649466,410902662
2017,24,tt2345759,409231607
2017,25,tt3606752,383925276
2017,26,tt4465564,378827494
2017,27,tt3402236,352794081
2017,28,tt1293847,346147658
2017,29,tt4116284,311950384
2017,30,tt5140878,306515884
2017,31,tt2543472,305937718
2017,32,tt3411444,295038508
2017,33,tt4972582,278454358
2017,34,tt4849438,275947313
2017,35,tt1856101,259239658
2017,36,tt5052448,255407969
2017,37,tt4217392,254212245
2017,38,tt5273624,248805149
2017,39,tt2316204,240891763
2017,40,tt4468740,227300000
2017,41,tt3890160,226945087
2017,42,tt2239822,225973340
2017,43,tt6654316,224160000
2017,44,tt1981128,221600160
2017,45,tt4877122,216909830
2017,46,tt1753383,205035819
2017,47,tt2398241,197183546
2017,48,tt5580390,195333312
2017,49,tt4765284,184724494
2017,50,tt5657846,180613180
2017,51,tt6294822,179769467
2017,52,tt1469304,177856751
2017,53,tt1959563,176586701
2017,54,tt4425200,171539887
2017,55,tt1219827,169801921
2017,56,tt5027774,160192031
2017,57,tt4555426,150847207
2017,58,tt1972591,148675066
2017,59,tt1615160,145374099
2017,60,tt3717490,142337240
2017,61,tt3564472,140376621
2017,62,tt6108090,137416709
2017,63,tt3532216,133511855
2017,64,tt6359956,130560428
2017,65,tt7160070,125983972
2017,66,tt5308322,125479266
2017,67,tt2091256,125427681
2017,68,tt3014284,123081555
2017,69,tt1648190,113231078
2017,70,tt3348730,102952888
2017,71,tt5442430,100541806
2017,72,tt2406566,100014025
2017,73,tt2872518,96942115
2017,74,tt5701718,90000000
2017,75,tt5956100,87320000
2017,76,tt2568862,84618541
2017,77,tt0498381,83080890
2017,78,tt6878038,81927980
2017,79,tt4925292,78966486
2017,80,tt1961175,67200000
2017,81,tt5816682,65421267
2017,82,tt3486626,65146020
2017,83,tt5692622,63147576
2017,84,tt2226597,62832209
2017,85,tt2932536,62198461
2017,86,tt5001718,61621140
2017,87,tt4131800,61294644
2017,88,tt2334871,60845711
2017,89,tt4209788,59284015
2017,90,tt5294550,56996304
2017,91,tt5462602,56303596
2017,92,tt5606538,56100000
2017,93,tt1389072,55003890
2017,94,tt5580036,53939297
2017,95,tt7468056,52946454
2017,96,tt5764096,52390000
2017,97,tt5987402,51169464
2017,98,tt6493286,49380115
2017,99,tt5439796,48453605
2017,100,tt6217804,48333932
2002,1,tt0167261,926287400
2002,2,tt0295297,876688482
2002,3,tt0145487,821708551
2002,4,tt0121765,649398328
2002,5,tt0120912,445135288
2002,6,tt0246460,431971116
2002,7,tt0286106,408247917
2002,8,tt0268380,383257136
2002,9,tt0259446,368744044
2002,10,tt0181689,358372926
2002,11,tt0264464,352114312
2002,12,tt0299658,306776732
2002,13,tt0295178,296938801
2002,14,tt0295701,277448382
2002,15,tt0267913,275650703
2002,16,tt0275847,273144151
2002,17,tt0298130,249348933
2002,18,tt0298203,242875078
2002,19,tt0258463,214034224
2002,20,tt0289765,209196298
2002,21,tt0313737,199043242
2002,22,tt0258000,197079546
2002,23,tt0164184,193921372
2002,24,tt0217505,193772504
2002,25,tt0257044,181001478
2002,26,tt0256415,180622424
2002,27,tt0299977,177394432
2002,28,tt0304669,172842355
2002,29,tt0280590,171269535
2002,30,tt0243585,169956806
2002,31,tt0277296,165333180
2002,32,tt0187738,155010032
2002,33,tt0252076,154906693
2002,34,tt0276751,129000000
2002,35,tt0250223,128027976
2002,36,tt0268695,123729176
2002,37,tt0166813,122563539
2002,38,tt0253474,120072577
2002,39,tt0287717,119723358
2002,40,tt0250797,119137784
2002,41,tt0277434,114660784
2002,42,tt0278504,113714830
2002,43,tt0280030,109862682
2002,44,tt0133240,109578115
2002,45,tt0257360,105834556
2002,46,tt0290095,104391623
2002,47,tt0120804,102984862
2002,48,tt0251160,102244770
2002,49,tt0243736,95146283
2002,50,tt0264472,94935764
2002,51,tt0289043,85720385
2002,52,tt0253556,82150183
2002,53,tt0281373,81000000
2002,54,tt0233469,78382433
2002,55,tt0284490,77885672
2002,56,tt0245562,77628265
2002,57,tt0303714,77063924
2002,58,tt0286499,76578641
2002,59,tt0265662,75597042
2002,60,tt0245844,75395048
2002,61,tt0279778,73839240
2002,62,tt0253867,68696770
2002,63,tt0288477,68349884
2002,64,tt0253754,67312826
2002,65,tt0280486,65977295
2002,66,tt0287467,64803131
2002,67,tt0322802,64282312
2002,68,tt0257756,63781810
2002,69,tt0275022,61141030
2002,70,tt0303933,57588485
2002,71,tt0264935,56714147
2002,72,tt0120679,56298474
2002,73,tt0265349,55305279
2002,74,tt0289848,55003135
2002,75,tt0302640,54639553
2002,76,tt0347618,54016370
2002,77,tt0265298,52970014
2002,78,tt0259288,52322400
2002,79,tt0265459,52223306
2002,80,tt0300532,51842679
2002,81,tt0278435,51801187
2002,82,tt0297181,51386477
2002,83,tt0281358,47494916
2002,84,tt0271367,45867333
2002,85,tt0238546,45479110
2002,86,tt0293662,43928932
2002,87,tt0295427,43411001
2002,88,tt0279493,41604473
2002,89,tt0274558,41597830
2002,90,tt0255477,41323171
2002,91,tt0283111,39241323
2002,92,tt0157472,38793283
2002,93,tt0280460,38068353
2002,94,tt0220506,37664855
2002,95,tt0310793,35564473
2002,96,tt0267626,35168966
2002,97,tt0283026,34411240
2002,98,tt0273517,33988736
2002,99,tt0293815,33526835
2002,100,tt0305396,33082548
2011,1,tt1201607,1341511219
2011,2,tt1399103,1123794079
2011,3,tt1298650,1045713802
2011,4,tt1324999,712171856
2011,5,tt1229238,694713380
2011,6,tt1302011,665692281
2011,7,tt1596343,626137675
2011,8,tt1411697,586764305
2011,9,tt0472181,563749323
2011,10,tt1216475,559852396
2011,11,tt0448694,554987477
2011,12,tt1436562,484635760
2011,13,tt1318514,482860185
2011,14,tt0800369,449326618
2011,15,tt1675434,426588510
2011,16,tt0983193,373993951
2011,17,tt0458339,370569774
2011,18,tt1270798,353624124
2011,19,tt1615918,342695435
2011,20,tt1515091,334615000
2011,21,tt0433035,299268508
2011,22,tt1478338,288383523
2011,23,tt1650062,260095986
2011,24,tt1192628,245724603
2011,25,tt1568346,232617430
2011,26,tt0990407,227817248
2011,27,tt1253864,226904017
2011,28,tt1133985,219851172
2011,29,tt1454029,216639112
2011,30,tt1284575,216197492
2011,31,tt1564367,214945591
2011,32,tt1217613,211819354
2011,33,tt1499658,209838559
2011,34,tt1778304,207039844
2011,35,tt0377981,189712432
2011,36,tt1396218,187361754
2011,37,tt0970179,185770160
2011,38,tt1411704,183953723
2011,39,tt1568911,177584879
2011,40,tt1033575,177243185
2011,41,tt0409847,174822325
2011,42,tt1637688,173930596
2011,43,tt1222817,169852759
2011,44,tt1204342,165184237
2011,45,tt1219289,161849455
2011,46,tt1634122,160078586
2011,47,tt1562872,160000000
2011,48,tt1622979,157887643
2011,49,tt0471042,152930623
2011,50,tt1605783,151119219
2011,51,tt1402488,150406466
2011,52,tt1464540,149878437
2011,53,tt0810913,149673788
2011,54,tt1632708,149542245
2011,55,tt1411238,149228077
2011,56,tt0945513,147332697
2011,57,tt1570728,145079584
2011,58,tt1598822,142044638
2011,59,tt1598778,137551594
2011,60,tt1655442,133432856
2011,61,tt1071875,132563930
2011,62,tt1509767,132274484
2011,63,tt1401152,130786397
2011,64,tt1385826,127869379
2011,65,tt1389137,120081841
2011,66,tt1067583,117094902
2011,67,tt1007029,115890699
2011,68,tt1210166,110206216
2011,69,tt0881320,108609310
2011,70,tt1591095,99870886
2011,71,tt1702443,98441954
2011,72,tt1092026,97984015
2011,73,tt1262416,97231420
2011,74,tt1161864,96047633
2011,75,tt1564349,95404397
2011,76,tt1410063,95311434
2011,77,tt0479997,91627228
2011,78,tt0978764,89792502
2011,79,tt1486185,89162162
2011,80,tt1716772,88823111
2011,81,tt1517489,85564310
2011,82,tt1189340,85412898
2011,83,tt1616195,84606030
2011,84,tt1464174,83615414
2011,85,tt0480687,83200000
2011,86,tt1600195,82087155
2011,87,tt1340800,80630608
2011,88,tt0822847,78309131
2011,89,tt0780504,78054825
2011,90,tt1124035,76338111
2011,91,tt1488555,75450437
2011,92,tt1583420,75055070
2011,93,tt1650043,72526996
2011,94,tt1657507,71508440
2011,95,tt1578275,67112664
2011,96,tt0491152,65090821
2011,97,tt1093357,64626786
2011,98,tt0993842,63782078
2011,99,tt1068242,63543328
2011,100,tt0816462,63523283
2004,1,tt0298148,928760770
2004,2,tt0304141,789804554
2004,3,tt0316654,788976453
2004,4,tt0317705,631442092
2004,5,tt0335345,611899420
2004,6,tt0319262,552639571
2004,7,tt0290002,516642939
2004,8,tt0332452,497409852
2004,9,tt0307453,367275019
2004,10,tt0349903,362744280
2004,11,tt0368891,347512318
2004,12,tt0343818,347234916
2004,13,tt0338348,310634054
2004,14,tt0338526,300257475
2004,15,tt0372183,288500217
2004,16,tt0317198,262500000
2004,17,tt0368447,256697520
2004,18,tt0347149,236049757
2004,19,tt0361596,222446882
2004,20,tt0362227,219417255
2004,21,tt0369339,217764291
2004,22,tt0405159,216763646
2004,23,tt0338751,213700000
2004,24,tt0339291,209073645
2004,25,tt0349683,203567857
2004,26,tt0356634,200804534
2004,27,tt0343660,196482882
2004,28,tt0391198,183474602
2004,29,tt0331632,181466833
2004,30,tt0343135,178311729
2004,31,tt0370263,177427090
2004,32,tt0335438,170268750
2004,33,tt0358135,170128460
2004,34,tt0364725,167722310
2004,35,tt0346491,167298192
2004,36,tt0293508,154648887
2004,37,tt0378194,152159461
2004,38,tt0299172,145358062
2004,39,tt0345950,140161792
2004,40,tt0368933,134734481
2004,41,tt0328107,130293714
2004,42,tt0377092,130126277
2004,43,tt0318627,129394835
2004,44,tt0359013,128905366
2004,45,tt0350258,124731534
2004,46,tt0356618,117592831
2004,47,tt0308644,116766556
2004,48,tt0296572,115772733
2004,49,tt0332280,115603229
2004,50,tt0376541,115505027
2004,51,tt0381707,113086475
2004,52,tt0375063,109502303
2004,53,tt0317648,108103450
2004,54,tt0387564,103911669
2004,55,tt0363547,102278712
2004,56,tt0373074,102034104
2004,57,tt0327162,102000000
2004,58,tt0167190,99318987
2004,59,tt0337563,96455697
2004,60,tt0368008,96105964
