keyword,count,cum_count,cum_share
socialite,19,112348,0.6302903819397693
graphic_violence,19,112367,0.630396975001122
menage_a_trois,19,112386,0.6305035680624748
suspense,19,112405,0.6306101611238275
attempted_rape,19,112424,0.6307167541851803
mythical_creature,19,112443,0.6308233472465329
oklahoma,19,112462,0.6309299403078856
barn,19,112481,0.6310365333692384
threesome,19,112500,0.6311431264305911
orchestra,19,112519,0.6312497194919439
colonialism,19,112538,0.6313563125532965
hostage-taking,19,112557,0.6314629056146492
sexual_violence,19,112576,0.631569498676002
hot_air_balloon,19,112595,0.6316760917373547
severed_head,19,112614,0.6317826847987075
cruise,19,112633,0.6318892778600601
search,19,112652,0.6319958709214129
poacher,19,112671,0.6321024639827656
graveyard,19,112690,0.6322090570441183
mad_doctor,19,112709,0.6323156501054711
french_riviera,19,112728,0.6324222431668237
male_prostitution,19,112747,0.6325288362281765
french_countryside,19,112766,0.6326354292895292
child_hero,18,112784,0.6327364121897581
prison_cell,18,112802,0.6328373950899869
evacuation,18,112820,0.6329383779902159
conspiracy_theory,18,112838,0.6330393608904448
destruction,18,112856,0.6331403437906736
mexican_standoff,18,112874,0.6332413266909026
siege,18,112892,0.6333423095911315
norse_mythology,18,112910,0.6334432924913603
caribbean_sea,18,112928,0.6335442753915892
invention,18,112946,0.6336452582918182
retired,18,112964,0.633746241192047
propaganda,18,112982,0.6338472240922759
games,18,113000,0.6339482069925049
death_row,18,113018,0.6340491898927337
asteroid,18,113036,0.6341501727929626
space_battle,18,113054,0.6342511556931915
work,18,113072,0.6343521385934204
surgery,18,113090,0.6344531214936493
mi6,18,113108,0.6345541043938782
art_gallery,18,113126,0.6346550872941071
confusion,18,113144,0.634756070194336
aggressive,18,113162,0.6348570530945649
narcissism,18,113180,0.6349580359947937
parenting,18,113198,0.6350590188950227
us_military,18,113216,0.6351600017952516
flight,18,113234,0.6352609846954804
hairdresser,18,113252,0.6353619675957094
racing,18,113270,0.6354629504959383
assistant,18,113288,0.6355639333961671
pretending_to_be_gay,18,113306,0.635664916296396
utah,18,113324,0.635765899196625
deserted_island,18,113342,0.6358668820968538
key,18,113360,0.6359678649970827
mental_health,18,113378,0.6360688478973117
servant,18,113396,0.6361698307975405
cavalry,18,113414,0.6362708136977694
mind_game,18,113432,0.6363717965979983
secretary,18,113450,0.6364727794982272
temple,18,113468,0.6365737623984561
oslo,18,113486,0.636674745298685
softcore,18,113504,0.6367757281989139
hunger,18,113522,0.6368767110991428
gossip,18,113540,0.6369776939993717
border,18,113558,0.6370786768996005
peru,18,113576,0.6371796597998295
private_investigator,18,113594,0.6372806427000584
magazine,18,113612,0.6373816256002872
screenwriter,18,113630,0.6374826085005162
teenage_pregnancy,18,113648,0.637583591400745
family's_daily_life,18,113666,0.6376845743009739
butcher,18,113684,0.6377855572012028
marseille,18,113702,0.6378865401014318
machete,18,113720,0.6379875230016606
deaf-mute,18,113738,0.6380885059018895
private_school,18,113756,0.6381894888021183
puppy,18,113774,0.6382904717023473
stupidity,18,113792,0.6383914546025762
whale,18,113810,0.638492437502805
heaven,18,113828,0.638593420403034
arkansas,18,113846,0.6386944033032629
rabbit,18,113864,0.6387953862034917
divorced_parents,18,113882,0.6388963691037206
burglary,18,113900,0.6389973520039496
classroom,18,113918,0.6390983349041784
lighthouse,18,113936,0.6391993178044073
eccentric,18,113954,0.6393003007046363
usa_politics,18,113972,0.6394012836048651
campus,18,113990,0.639502266505094
advertising_executive,18,114008,0.6396032494053229
japanese_high_school,18,114026,0.6397042323055518
cannabis,18,114044,0.6398052152057807
stoner,18,114062,0.6399061981060096
chauffeur,18,114080,0.6400071810062385
bandit,18,114098,0.6401081639064674
military_base,18,114116,0.6402091468066963
sexual_harassment,18,114134,0.6403101297069251
west_virginia,18,114152,0.6404111126071541
country_life,18,114170,0.640512095507383
engagement,18,114188,0.6406130784076118
riot,18,114206,0.6407140613078408
buried_alive,18,114224,0.6408150442080697
boyfriend,18,114242,0.6409160271082985
ex-boyfriend_ex-girlfriend_relationship,18,114260,0.6410170100085274
milan,18,114278,0.6411179929087564
ira_(irish_republican_army),18,114296,0.6412189758089852
cousin,18,114314,0.6413199587092141
bikini,18,114332,0.6414209416094431
feminist,18,114350,0.6415219245096719
dark_secret,18,114368,0.6416229074099008
avant-garde,18,114386,0.6417238903101297
sexploitation,18,114404,0.6418248732103586
underwear,18,114422,0.6419258561105875
music_documentary,18,114440,0.6420268390108164
docudrama,18,114458,0.6421278219110453
social_realism,17,114475,0.6422231946501503
bow_and_arrow,17,114492,0.6423185673892554
gun_violence,17,114509,0.6424139401283605
2030s,17,114526,0.6425093128674656
intense,17,114543,0.6426046856065706
thunderstorm,17,114560,0.6427000583456757
starvation,17,114577,0.6427954310847808
father_murder,17,114594,0.6428908038238859
wretch,17,114611,0.6429861765629908
heartbreak,17,114628,0.6430815493020959
wealthy_family,17,114645,0.643176922041201
social_outcast,17,114662,0.6432722947803061
reindeer,17,114679,0.6433676675194112
sheep,17,114696,0.6434630402585162
virginia,17,114713,0.6435584129976213
moral_dilemma,17,114730,0.6436537857367264
normandy,17,114747,0.6437491584758315
atlanta,17,114764,0.6438445312149365
superhuman,17,114781,0.6439399039540415
wyoming,17,114798,0.6440352766931466
identity_crisis,17,114815,0.6441306494322517
deportation,17,114832,0.6442260221713567
genetics,17,114849,0.6443213949104618
2010s,17,114866,0.6444167676495669
car_mechanic,17,114883,0.644512140388672
janitor,17,114900,0.644607513127777
job_interview,17,114917,0.6447028858668821
country_music,17,114934,0.6447982586059872
sense_of_guilt,17,114951,0.6448936313450923
neighbor_neighbor_relationship,17,114968,0.6449890040841973
paranormal_investigation,17,114985,0.6450843768233023
lsd,17,115002,0.6451797495624074
penguin,17,115019,0.6452751223015125
contract_killer,17,115036,0.6453704950406176
missouri,17,115053,0.6454658677797226
wales,17,115070,0.6455612405188277
satellite,17,115087,0.6456566132579328
settler,17,115104,0.6457519859970379
ukraine,17,115121,0.6458473587361429
supernatural_creature,17,115138,0.6459427314752479
prague,17,115155,0.646038104214353
meteor,17,115172,0.6461334769534581
engineer,17,115189,0.6462288496925632
second_chance,17,115206,0.6463242224316682
birth,17,115223,0.6464195951707733
mexico_city,17,115240,0.6465149679098784
prejudice,17,115257,0.6466103406489835
beverly_hills,17,115274,0.6467057133880885
show_business,17,115291,0.6468010861271936
vomit,17,115308,0.6468964588662987
stewardess,17,115325,0.6469918316054037
ku_klux_klan,17,115342,0.6470872043445087
utopia,17,115359,0.6471825770836138
therapy,17,115376,0.6472779498227189
sibling_rivalry,17,115393,0.647373322561824
investigator,17,115410,0.6474686953009291
tarzan,17,115427,0.6475640680400341
outbreak,17,115444,0.6476594407791392
family_history,17,115461,0.6477548135182443
sexual_desire,17,115478,0.6478501862573494
martial_arts_master,17,115495,0.6479455589964543
transylvania,17,115512,0.6480409317355594
mental_hospital,17,115529,0.6481363044746645
grindhouse,17,115546,0.6482316772137696
plane_crash,17,115563,0.6483270499528746
tennis,17,115580,0.6484224226919797
chinese_mafia,17,115597,0.6485177954310848
holiday_horror,17,115614,0.6486131681701899
fiancé_fiancée_relationship,17,115631,0.6487085409092949
resort,17,115648,0.6488039136484
autopsy,17,115665,0.648899286387505
husband,17,115682,0.6489946591266101
dinner,17,115699,0.6490900318657152
music_festival,17,115716,0.6491854046048202
parenthood,17,115733,0.6492807773439253
missionary,17,115750,0.6493761500830304
estranged_father,17,115767,0.6494715228221355
mob,17,115784,0.6495668955612405
vengeful_ghost,17,115801,0.6496622683003456
election,17,115818,0.6497576410394507
classical_music,17,115835,0.6498530137785558
chance_meeting,17,115852,0.6499483865176607
new_french_extremism,17,115869,0.6500437592567658
bank_heist,17,115886,0.6501391319958709
aspiring_writer,17,115903,0.650234504734976
social_prejudices,17,115920,0.6503298774740811
dramedy,17,115937,0.6504252502131861
mannequin,17,115954,0.6505206229522912
hypnotism,17,115971,0.6506159956913963
violinist,17,115988,0.6507113684305014
pop_music,17,116005,0.6508067411696064
veteran,17,116022,0.6509021139087114
montreal,17,116039,0.6509974866478165
night_life,17,116056,0.6510928593869216
railroad,17,116073,0.6511882321260266
short_film,17,116090,0.6512836048651317
female_homosexuality,17,116107,0.6513789776042368
redneck,17,116124,0.6514743503433419
criminal_mastermind,16,116140,0.6515641129213231
time_machine,16,116156,0.6516538754993043
maze,16,116172,0.6517436380772855
troll,16,116188,0.6518334006552668
rise_and_fall,16,116204,0.6519231632332481
adolf_hitler,16,116220,0.6520129258112293
heroism,16,116236,0.6521026883892105
minnesota,16,116252,0.6521924509671918
elementary_school,16,116268,0.652282213545173
crime_family,16,116284,0.6523719761231542
anxious,16,116300,0.6524617387011356
invisibility,16,116316,0.6525515012791168
computer_animation,16,116332,0.652641263857098
lawsuit,16,116348,0.6527310264350792
death_of_husband,16,116364,0.6528207890130605
samurai_sword,16,116380,0.6529105515910417
liberation,16,116396,0.6530003141690229
robin_hood,16,116412,0.6530900767470041
injustice,16,116428,0.6531798393249855
hanging,16,116444,0.6532696019029667
booby_trap,16,116460,0.6533593644809479
2040s,16,116476,0.6534491270589291
blind_man,16,116492,0.6535388896369104
music_teacher,16,116508,0.6536286522148916
irish-american,16,116524,0.6537184147928728
sandstorm,16,116540,0.6538081773708541
child_in_peril,16,116556,0.6538979399488354
true_love,16,116572,0.6539877025268166
bathtub,16,116588,0.6540774651047978
cairo,16,116604,0.654167227682779
melancholy,16,116620,0.6542569902607603
corrupt_politician,16,116636,0.6543467528387416
closeted_homosexual,16,116652,0.6544365154167228
pickpocket,16,116668,0.654526277994704
amsterdam,16,116684,0.6546160405726853
dementia,16,116700,0.6547058031506665
physical_abuse,16,116716,0.6547955657286477
parrot,16,116732,0.6548853283066289
driver,16,116748,0.6549750908846103
schoolteacher,16,116764,0.6550648534625915
recluse,16,116780,0.6551546160405727
budapest,16,116796,0.6552443786185539
bad_luck,16,116812,0.6553341411965352
flooding,16,116828,0.6554239037745164
drug_rehabilitation,16,116844,0.6555136663524976
child_protagonist,16,116860,0.6556034289304788
playing_piano,16,116876,0.6556931915084602
catastrophe,16,116892,0.6557829540864414
alligator,16,116908,0.6558727166644226
high_school_graduation,16,116924,0.6559624792424038
middle_school,16,116940,0.6560522418203851
lethal_virus,16,116956,0.6561420043983663
feral_child,16,116972,0.6562317669763476
pet,16,116988,0.6563215295543288
antarctica,16,117004,0.6564112921323101
pollution,16,117020,0.6565010547102913
orgasm,16,117036,0.6565908172882725
human_vs_nature,16,117052,0.6566805798662537
biographical,16,117068,0.656770342444235
race_car_driver,16,117084,0.6568601050222163
blackout,16,117100,0.6569498676001975
cat_and_mouse,16,117116,0.6570396301781787
gay_friend,16,117132,0.65712939275616
crying,16,117148,0.6572191553341412
witch_hunt,16,117164,0.6573089179121224
poker_game,16,117180,0.6573986804901036
suppressed_past,16,117196,0.657488443068085
gods,16,117212,0.6575782056460662
gigolo,16,117228,0.6576679682240474
self-defense,16,117244,0.6577577308020286
father-in-law,16,117260,0.6578474933800099
copenhagen,16,117276,0.6579372559579911
mourning,16,117292,0.6580270185359723
starship,16,117308,0.6581167811139536
pact_with_the_devil,16,117324,0.6582065436919349
martial_arts_tournament,16,117340,0.6582963062699161
preacher,16,117356,0.6583860688478973
coup_d'etat,16,117372,0.6584758314258785
police_inspector,16,117388,0.6585655940038598
money_problems,16,117404,0.658655356581841
waterfall,16,117420,0.6587451191598223
car_bomb,16,117436,0.6588348817378035
pirate_gang,16,117452,0.6589246443157848
chicken,16,117468,0.659014406893766
ecstasy,16,117484,0.6591041694717472
northern_ireland,16,117500,0.6591939320497284
laser,16,117516,0.6592836946277097
return,16,117532,0.659373457205691
drug_crime,16,117548,0.6594632197836722
political_assassination,16,117564,0.6595529823616534
card_game,16,117580,0.6596427449396347
loan_shark,16,117596,0.6597325075176159
gun_battle,16,117612,0.6598222700955971
hometown,16,117628,0.6599120326735783
hit-and-run,16,117644,0.6600017952515597
new_york_state,16,117660,0.6600915578295409
handcuffs,16,117676,0.6601813204075221
bat,16,117692,0.6602710829855033
vhs,16,117708,0.6603608455634846
socially_deprived_family,16,117724,0.6604506081414658
musketeer,16,117740,0.660540370719447
unhappiness,16,117756,0.6606301332974283
iraq_war_veteran,16,117772,0.6607198958754096
pro_wrestling,16,117788,0.6608096584533908
blind_date,16,117804,0.660899421031372
crash,16,117820,0.6609891836093532
drag,16,117836,0.6610789461873345
violence_in_schools,16,117852,0.6611687087653157
anarchist,16,117868,0.661258471343297
murder_trial,16,117884,0.6613482339212782
convent_(nunnery),16,117900,0.6614379964992595
14th_century,16,117916,0.6615277590772407
injury,16,117932,0.6616175216552219
apartment,16,117948,0.6617072842332031
political_activism,16,117964,0.6617970468111845
portugal,16,117980,0.6618868093891657
neurotic,16,117996,0.6619765719671469
evil_child,16,118012,0.6620663345451281
hunt,16,118028,0.6621560971231094
german_expressionism,16,118044,0.6622458597010906
manager,16,118060,0.6623356222790718
home,16,118076,0.662425384857053
full_moon,16,118092,0.6625151474350344
black_market,16,118108,0.6626049100130156
murder_hunt,16,118124,0.6626946725909968
obsessive_love,16,118140,0.662784435168978
dc_animated_movie_universe,16,118156,0.6628741977469593
social_media_influencer,16,118172,0.6629639603249405
rural_setting,16,118188,0.6630537229029217
islam,16,118204,0.663143485480903
sex_worker,16,118220,0.6632332480588843
rebellious_youth,16,118236,0.6633230106368655
blaxploitation_cinema,16,118252,0.6634127732148467
promise,16,118268,0.6635025357928279
hunchback,16,118284,0.6635922983708092
horror_anthology,16,118300,0.6636820609487905
architecture,15,118315,0.6637662133656479
tragic_hero,15,118330,0.6638503657825052
arms_dealer,15,118345,0.6639345181993627
star_crossed_lovers,15,118360,0.6640186706162201
dc_extended_universe_(dceu),15,118375,0.6641028230330775
dna,15,118390,0.6641869754499349
oppression,15,118405,0.6642711278667923
ant,15,118420,0.6643552802836498
teen_superhero,15,118435,0.6644394327005072
dramatic,15,118450,0.6645235851173645
tutor,15,118465,0.664607737534222
labyrinth,15,118480,0.6646918899510794
mutilation,15,118495,0.6647760423679369
prison_guard,15,118510,0.6648601947847942
aspiring_actor,15,118525,0.6649443472016516
activist,15,118540,0.6650284996185091
mother_role,15,118555,0.6651126520353664
stone_age,15,118570,0.6651968044522238
u.s._navy_seal,15,118585,0.6652809568690813
u.s._soldier,15,118600,0.6653651092859387
alternate_history,15,118615,0.6654492617027961
sleepwalking,15,118630,0.6655334141196535
harvard_university,15,118645,0.6656175665365109
artifact,15,118660,0.6657017189533684
hologram,15,118675,0.6657858713702257
usa–mexico_border,15,118690,0.6658700237870832
shyness,15,118705,0.6659541762039406
cafe,15,118720,0.666038328620798
teen_drama,15,118735,0.6661224810376554
bakery,15,118750,0.6662066334545128
race,15,118765,0.6662907858713703
bullet_wound,15,118780,0.6663749382882277
skyscraper,15,118795,0.666459090705085
secret_intelligence_service,15,118810,0.6665432431219425
dam,15,118825,0.6666273955387999
independence,15,118840,0.6667115479556572
tsunami,15,118855,0.6667957003725147
pyramid,15,118870,0.6668798527893721
asian_american,15,118885,0.6669640052062296
rodeo,15,118900,0.6670481576230869
sin,15,118915,0.6671323100399443
cornwall,15,118930,0.6672164624568018
fighter_pilot,15,118945,0.6673006148736592
sisters,15,118960,0.6673847672905165
shakespeare_in_modern_dress,15,118975,0.667468919707374
heiress,15,118990,0.6675530721242314
virginity,15,119005,0.6676372245410889
makeover,15,119020,0.6677213769579462
aviation,15,119035,0.6678055293748036
family_reunion,15,119050,0.6678896817916611
vegetarian,15,119065,0.6679738342085184
minister,15,119080,0.6680579866253759
friends_in_love,15,119095,0.6681421390422333
indigenous_peoples,15,119110,0.6682262914590907
mysterious_death,15,119125,0.6683104438759481
relationships,15,119140,0.6683945962928055
identity_swap,15,119155,0.668478748709663
war_on_drugs,15,119170,0.6685629011265204
dolphin,15,119185,0.6686470535433777
wound,15,119200,0.6687312059602352
warlord,15,119215,0.6688153583770926
ambassador,15,119230,0.66889951079395
french_revolution,15,119245,0.6689836632108074
orphan_siblings,15,119260,0.6690678156276648
abusive_husband,15,119275,0.6691519680445223
tree,15,119290,0.6692361204613797
surfer,15,119305,0.669320272878237
corrupt_cop,15,119320,0.6694044252950945
fool,15,119335,0.6694885777119519
eiffel_tower,15,119350,0.6695727301288092
military_service,15,119365,0.6696568825456667
modeling,15,119380,0.6697410349625241
sex_addiction,15,119395,0.6698251873793816
difficult_childhood,15,119410,0.6699093397962389
commune,15,119425,0.6699934922130963
documentary_filmmaking,15,119440,0.6700776446299538
shot,15,119455,0.6701617970468112
comeback,15,119470,0.6702459494636686
patient,15,119485,0.670330101880526
ronin,15,119500,0.6704142542973834
pregnant_wife,15,119515,0.6704984067142409
high_society,15,119530,0.6705825591310982
talk_show,15,119545,0.6706667115479557
striptease,15,119560,0.6707508639648131
safari,15,119575,0.6708350163816705
chinatown,15,119590,0.6709191687985279
colonel,15,119605,0.6710033212153853
mumblecore,15,119620,0.6710874736322427
dead_mother,15,119635,0.6711716260491001
restaurant_owner,15,119650,0.6712557784659575
extortion,15,119665,0.671339930882815
13th_century,15,119680,0.6714240832996724
murder_spree,15,119695,0.6715082357165297
behind_enemy_lines,15,119710,0.6715923881333872
boy_and_dog,15,119725,0.6716765405502446
baby-snatching,15,119740,0.6717606929671021
indonesia,15,119755,0.6718448453839594
ski_resort,15,119770,0.6719289978008168
transsexuality,15,119785,0.6720131502176743
tragic_event,15,119800,0.6720973026345317
romantic_rivalry,15,119815,0.672181455051389
girls'_school,15,119830,0.6722656074682465
drug_overdose,15,119845,0.6723497598851039
portrait_of_an_artist,15,119860,0.6724339123019614
harassment,15,119875,0.6725180647188187
nouvelle_vague,15,119890,0.6726022171356761
teheran_(tehran),15,119905,0.6726863695525336
pizza,15,119920,0.6727705219693909
school_teacher,15,119935,0.6728546743862484
old_dark_house,15,119950,0.6729388268031058
interracial_romance,15,119965,0.6730229792199632
social_issues,15,119980,0.6731071316368206
unfaithful_wife,15,119995,0.673191284053678
marriage_problems,15,120010,0.6732754364705354
gymnastics,15,120025,0.6733595888873929
nightclub_singer,15,120040,0.6734437413042502
carry_on,15,120055,0.6735278937211077
space_war,14,120069,0.6736064359768412
magical_object,14,120083,0.6736849782325749
self_destructiveness,14,120097,0.6737635204883085
mine,14,120111,0.673842062744042
tennessee,14,120125,0.6739206049997756
tyrannosaurus_rex,14,120139,0.6739991472555091
park,14,120153,0.6740776895112428
theme_park,14,120167,0.6741562317669764
genetic_engineering,14,120181,0.6742347740227099
governor,14,120195,0.6743133162784435
female_empowerment,14,120209,0.674391858534177
death_of_brother,14,120223,0.6744704007899107
distant_future,14,120237,0.6745489430456443
murder_suspect,14,120251,0.6746274853013778
ancient_world,14,120265,0.6747060275571114
psychotronic_film,14,120279,0.6747845698128451
asia,14,120293,0.6748631120685786
animated_scene,14,120307,0.6749416543243122
confidence,14,120321,0.6750201965800458
rookie_cop,14,120335,0.6750987388357793
matter_of_life_and_death,14,120349,0.675177281091513
trapped_in_space,14,120363,0.6752558233472465
stagecoach,14,120377,0.6753343656029801
soulmates,14,120391,0.6754129078587137
washington_state,14,120405,0.6754914501144473
insect,14,120419,0.6755699923701809
lockdown,14,120433,0.6756485346259145
electrocution,14,120447,0.675727076881648
laser_gun,14,120461,0.6758056191373816
world_domination,14,120475,0.6758841613931152
nuclear_war,14,120489,0.6759627036488488
monster_movie,14,120503,0.6760412459045824
rich,14,120517,0.6761197881603159
firearm,14,120531,0.6761983304160496
insecurity,14,120545,0.6762768726717832
ape,14,120559,0.6763554149275167
nazism,14,120573,0.6764339571832503
evolution,14,120587,0.6765124994389838
drone,14,120601,0.6765910416947175
mumbai_(bombay),14,120615,0.6766695839504511
pittsburgh,14,120629,0.6767481262061846
detective_inspector,14,120643,0.6768266684619182
war_correspondent,14,120657,0.6769052107176519
vigilantism,14,120671,0.6769837529733854
skinny_dipping,14,120685,0.677062295229119
motorcycle_chase,14,120699,0.6771408374848525
female_assassin,14,120713,0.6772193797405861
proto-slasher,14,120727,0.6772979219963198
terrorist_attack,14,120741,0.6773764642520533
sect,14,120755,0.6774550065077869
hamburg,14,120769,0.6775335487635205
sex,14,120783,0.6776120910192541
real_estate,14,120797,0.6776906332749877
underground_fighting,14,120811,0.6777691755307212
pretend_relationship,14,120825,0.6778477177864548
invisible_person,14,120839,0.6779262600421884
predator,14,120853,0.678004802297922
ouija_board,14,120867,0.6780833445536556
crisis_of_faith,14,120881,0.6781618868093892
lego,14,120895,0.6782404290651227
film_history,14,120909,0.6783189713208564
nostalgic,14,120923,0.67839751357659
plumber,14,120937,0.6784760558323235
damsel_in_distress,14,120951,0.6785545980880571
routine,14,120965,0.6786331403437906
theatre_group,14,120979,0.6787116825995243
hijacking,14,120993,0.6787902248552579
new_hampshire,14,121007,0.6788687671109914
teenage_daughter,14,121021,0.678947309366725
mysterious,14,121035,0.6790258516224585
sea_battle,14,121049,0.6791043938781922
naval_warfare,14,121063,0.6791829361339258
paraplegic,14,121077,0.6792614783896593
urban_gothic,14,121091,0.6793400206453929
attempt_to_escape,14,121105,0.6794185629011266
dinner_party,14,121119,0.6794971051568601
high_school_reunion,14,121133,0.6795756474125937
small_town_sheriff,14,121147,0.6796541896683272
portland,14,121161,0.6797327319240608
nypd,14,121175,0.6798112741797945
unhappy_marriage,14,121189,0.679889816435528
motherly_love,14,121203,0.6799683586912616
cloning,14,121217,0.6800469009469952
generations_conflict,14,121231,0.6801254432027288
contest,14,121245,0.6802039854584624
machine_gun,14,121259,0.680282527714196
airplane_hijacking,14,121273,0.6803610699699295
moon_landing,14,121287,0.6804396122256631
troubled_marriage,14,121301,0.6805181544813967
fog,14,121315,0.6805966967371303
revolver,14,121329,0.6806752389928639
claustrophobia,14,121343,0.6807537812485974
publisher,14,121357,0.6808323235043311
tuberculosis,14,121371,0.6809108657600647
impersonation,14,121385,0.6809894080157982
man_hunt,14,121399,0.6810679502715318
record_producer,14,121413,0.6811464925272653
amateur_detective,14,121427,0.681225034782999
cruise_ship,14,121441,0.6813035770387326
community,14,121455,0.6813821192944661
spirituality,14,121469,0.6814606615501997
roman,14,121483,0.6815392038059334
slaughterhouse,14,121497,0.6816177460616669
dismemberment,14,121511,0.6816962883174005
flirt,14,121525,0.681774830573134
indiana,14,121539,0.6818533728288676
desertion,14,121553,0.6819319150846013
swordsman,14,121567,0.6820104573403348
remote_island,14,121581,0.6820889995960684
pop_singer,14,121595,0.682167541851802
bureaucracy,14,121609,0.6822460841075356
dominatrix,14,121623,0.6823246263632692
burned_alive,14,121637,0.6824031686190027
lesbian_sex,14,121651,0.6824817108747363
snow_skiing,14,121665,0.6825602531304699
employer_employee_relationship,14,121679,0.6826387953862035
single_woman,14,121693,0.6827173376419371
storytelling,14,121707,0.6827958798976707
brother-in-law,14,121721,0.6828744221534042
morality,14,121735,0.6829529644091379
reverend,14,121749,0.6830315066648714
transgender,14,121763,0.683110048920605
secrets,14,121777,0.6831885911763386
guillotine,14,121791,0.6832671334320721
homoeroticism,14,121805,0.6833456756878058
change,14,121819,0.6834242179435394
uncle_nephew_relationship,14,121833,0.6835027601992729
quebec,14,121847,0.6835813024550065
punk_band,14,121861,0.68365984471074
racial_tension,14,121875,0.6837383869664737
hysteria,14,121889,0.6838169292222073
tree_house,14,121903,0.6838954714779408
menace,14,121917,0.6839740137336744
living_dead,14,121931,0.6840525559894081
media,14,121945,0.6841310982451416
isolated_farmhouse,14,121959,0.6842096405008752
robber,14,121973,0.6842881827566087
village_life,14,121987,0.6843667250123423
holiday_season,14,122001,0.684445267268076
look-alike,14,122015,0.6845238095238095
aunt,14,122029,0.6846023517795431
dictatorship,14,122043,0.6846808940352767
possessed,14,122057,0.6847594362910103
rabbi,14,122071,0.6848379785467439
college_friends,14,122085,0.6849165208024774
nuclear_power_plant,14,122099,0.684995063058211
anti-christ,14,122113,0.6850736053139446
girls'_boarding_school,14,122127,0.6851521475696782
low_budget,14,122141,0.6852306898254118
coffee,14,122155,0.6853092320811454
economics,14,122169,0.6853877743368789
construction_worker,14,122183,0.6854663165926126
post_war_japan,14,122197,0.6855448588483462
undocumented_immigrant,14,122211,0.6856234011040797
harlem,14,122225,0.6857019433598133
exile,14,122239,0.6857804856155468
cattle,14,122253,0.6858590278712805
political_repression,14,122267,0.6859375701270141
woman_between_two_men,14,122281,0.6860161123827476
fashion_photographer,14,122295,0.6860946546384812
boys'_school,14,122309,0.6861731968942149
revenge_killing,14,122323,0.6862517391499484
stage_show,14,122337,0.686330281405682
nordic_noir,14,122351,0.6864088236614155
marshal,14,122365,0.6864873659171491
free_love,14,122379,0.6865659081728828
making_of,14,122393,0.6866444504286163
documentary,14,122407,0.6867229926843499
based_on_webcomic_or_webtoon,14,122421,0.6868015349400834
toilet,14,122435,0.6868800771958171
graffiti,14,122449,0.6869586194515507
martial_artist,14,122463,0.6870371617072842
bavaria,14,122477,0.6871157039630178
social_&_cultural_documentary,14,122491,0.6871942462187514
social_documentary,14,122505,0.687272788474485
tv_movie,14,122519,0.6873513307302186
emigrant,14,122533,0.6874298729859522
alabama,13,122546,0.6875028050805619
kindness,13,122559,0.6875757371751716
delinquent,13,122572,0.6876486692697814
female_villain,13,122585,0.6877216013643912
shrinking,13,122598,0.687794533459001
amused,13,122611,0.6878674655536107
shelter,13,122624,0.6879403976482205
grizzly_bear,13,122637,0.6880133297428302
frontier,13,122650,0.6880862618374399
shaman,13,122663,0.6881591939320497
unemployed,13,122676,0.6882321260266595
mathematician,13,122689,0.6883050581212693
great_britain,13,122702,0.688377990215879
movie_set,13,122715,0.6884509223104888
military_officer,13,122728,0.6885238544050986
discrimination,13,122741,0.6885967864997082
space_western,13,122754,0.688669718594318
illumination,13,122767,0.6887426506889278
chocolate,13,122780,0.6888155827835375
operation,13,122793,0.6888885148781473
self-harm,13,122806,0.6889614469727571
mystery,13,122819,0.6890343790673669
half-brother,13,122832,0.6891073111619765
katana,13,122845,0.6891802432565863
war_hero,13,122858,0.6892531753511961
interspecies_romance,13,122871,0.6893261074458058
social_worker,13,122884,0.6893990395404156
precocious_child,13,122897,0.6894719716350254
sailboat,13,122910,0.6895449037296351
capture,13,122923,0.6896178358242449
jewish_family,13,122936,0.6896907679188546
treasure_map,13,122949,0.6897637000134644
cellar,13,122962,0.6898366321080741
shocking,13,122975,0.6899095642026839
destroy,13,122988,0.6899824962972937
missing_daughter,13,123001,0.6900554283919034
wild_animal,13,123014,0.6901283604865132
fictional_biography,13,123027,0.690201292581123
opera_singer,13,123040,0.6902742246757327
discipline,13,123053,0.6903471567703424
great_white_shark,13,123066,0.6904200888649522
treason,13,123079,0.690493020959562
gay_parent,13,123092,0.6905659530541717
worker,13,123105,0.6906388851487815
bar_fight,13,123118,0.6907118172433913
solar_eclipse,13,123131,0.6907847493380009
heir_to_the_throne,13,123144,0.6908576814326107
hybrid,13,123157,0.6909306135272205
avalanche,13,123170,0.6910035456218303
bomber,13,123183,0.69107647771644
psychosis,13,123196,0.6911494098110498
cataclysm,13,123209,0.6912223419056596
dark_past,13,123222,0.6912952740002692
new_neighbor,13,123235,0.691368206094879
grocery_store,13,123248,0.6914411381894888
terrorist_group,13,123261,0.6915140702840986
train_crash,13,123274,0.6915870023787083
yuppie,13,123287,0.6916599344733181
north_pole,13,123300,0.6917328665679279
cigar_smoking,13,123313,0.6918057986625376
cartoon_cat,13,123326,0.6918787307571473
bus_ride,13,123339,0.6919516628517571
uncle_niece_relationship,13,123352,0.6920245949463668
stunt,13,123365,0.6920975270409766
figure_skating,13,123378,0.6921704591355864
mexican_american,13,123391,0.6922433912301962
wolfman,13,123404,0.6923163233248059
young_woman,13,123417,0.6923892554194157
art_thief,13,123430,0.6924621875140254
safe,13,123443,0.6925351196086351
historical_drama,13,123456,0.6926080517032449
palace_intrigue,13,123469,0.6926809837978547
disc_jockey,13,123482,0.6927539158924644
