keyword,count,is_political,matched_rule
escaped_convict,24,False,
piano,24,False,
false_accusations,24,False,
killing_spree,24,False,
romania,24,False,
american_dream,24,False,
vampire_hunter_(slayer),24,False,
dictator,24,True,institutions_elections_law
horror_comedy,24,False,
ladykiller,24,False,
sexual_awakening,24,False,
protest,24,True,labor_collective_action
diving,24,False,
finland,24,False,
tradition,24,False,
stepfather,24,False,
bangkok,24,False,
australian_outback,24,False,
psycho_killer,24,False,
mecha,24,False,
korean_war,24,True,war_security_intel
district_attorney,23,False,
tribe,23,False,
nihilism,23,False,
stolen_money,23,False,
tragic_love,23,False,
flood,23,False,
jew_persecution,23,False,
rebellion,23,False,
empowerment,23,False,
self-destruction,23,False,
neighborhood,23,False,
music_movie,23,False,
mountain_climbing,23,False,
secret,23,False,
epidemic,23,False,
right_and_justice,23,False,
giant_insect,23,False,
giant_robot,23,False,
long_island,23,False,
rio_de_janeiro,23,False,
alzheimer's_disease,23,False,
body-swap,23,False,
palace,23,False,
stabbing,23,False,
tomb,23,False,
barcelona,23,False,
mission_of_murder,23,False,
political_corruption,23,True,institutions_elections_law
parents,23,False,
british_monarchy,23,False,
apartment_building,23,False,
women's_prison,23,True,migration_police_civilrights
mississippi_river,23,False,
language_barrier,23,False,
despair,23,False,
gorilla,23,False,
father_figure,23,False,
fake_documentary,23,False,
sexual_identity,23,False,
business,23,False,
preserved_film,23,False,
biker,23,False,
gambling_debt,23,True,economy_finance_crisis
polyamory,23,False,
playboy,23,False,
nazi_occupation,23,True,war_security_intel
post_war,23,True,war_security_intel
chess,23,False,
brawl,23,False,
south_america,23,False,
radio_station,23,False,
camera,23,False,
arctic_polar_circle_region,23,False,
cinema_on_cinema,23,False,
inter-korean_relations,23,False,
mentally_disabled,22,False,
fireworks,22,False,
death_match,22,False,
explosive,22,False,
skeleton,22,False,
symbolism,22,False,
maine,22,False,
president,22,True,institutions_elections_law
racist,22,True,migration_police_civilrights
genius,22,False,
magician,22,False,
ballet_dancer,22,False,
scotland_yard,22,False,
mutiny,22,False,
prosecution,22,False,
navy,22,False,
killer_robot,22,False,
loner,22,False,
ex-wife,22,False,
italian_american,22,False,
sexual_fantasy,22,False,
misogyny,22,False,
big_family,22,False,
crucifix,22,False,
immigration,22,True,migration_police_civilrights
slum,22,False,
fraternity,22,False,
threat,22,False,
beauty,22,False,
newspaper_or_article,22,False,
racial_segregation,22,True,migration_police_civilrights
captive,22,False,
vienna,22,False,
royal_family,22,False,
mental_breakdown,22,False,
one_location,22,False,
beach_house,22,False,
u.s._air_force,22,False,
cabin_in_the_woods,22,False,
ex-lover,22,False,
repayment,22,False,
transvestite,22,False,
lapd,22,False,
elevator,22,False,
swimming,22,False,
earth,22,False,
plastic_surgery,22,False,
plan,22,False,
two-hander,22,False,
chinese,22,False,
lover_(female),22,False,
sadistic,22,False,
blindness_and_impaired_vision,22,False,
covid-19,22,False,
senator,22,False,
bet,22,False,
wildlife,22,False,
grandfather,22,False,
alcohol_abuse,22,False,
research,22,False,
karate,22,False,
advertising,22,False,
necrophilia,22,False,
surfing,22,False,
controversy,22,False,
monastery,22,False,
family_feud,22,False,
fiancé,22,False,
longing,22,False,
bicycle,22,False,
insomnia,21,False,
alter_ego,21,False,
dentist,21,False,
criminal_underworld,21,False,
war_on_terror,21,True,war_security_intel
haunted_by_the_past,21,False,
british_empire,21,False,
lightning,21,False,
sorcery,21,False,
liar,21,False,
wild_west,21,False,
hidden_camera,21,False,
snowstorm,21,False,
premonition,21,False,
hiv,21,False,
sewer,21,False,
mistake_in_person,21,False,
bondage,21,False,
fortune_teller,21,False,
mentor_protégé_relationship,21,False,
brainwashing,21,False,
nuclear_missile,21,True,war_security_intel
alternate_dimension,21,False,
u.s._marine,21,False,
presidential_election,21,True,institutions_elections_law
first_time,21,False,
mathematics,21,False,
crime_scene,21,False,
medicine,21,False,
corporation,21,True,inequality_corruption_elites
rags_to_riches,21,False,
based_on_song,21,False,
poem_or_rhyme,21,False,
based_on_magazine,21,False,
radiation,21,False,
bite,21,False,
graduation,21,False,
innocence,21,False,
seaside_town,21,False,
held_captive,21,False,
satan,21,False,
global_warming,21,False,
social_commentary,21,False,
hiking,21,False,
alien_abduction,21,False,
mentor,21,False,
trainer,21,False,
supermarket,21,False,
rapper,21,False,
house_party,21,True,institutions_elections_law
gay_relationship,21,False,
assassination_attempt,21,False,
isolated_house,21,False,
nevada,21,False,
special_forces,21,False,
connecticut,21,False,
golf,21,False,
king_arthur,21,False,
rock_music,21,False,
criminal_gang,21,False,
butler,21,False,
pedophile,21,False,
generation_z,21,False,
semi_autobiographical,21,False,
strike,21,True,labor_collective_action
feudal_japan,21,False,
prison_break,21,True,migration_police_civilrights
accidental_death,21,False,
high_school_teacher,21,False,
witness_to_murder,21,False,
release_from_prison,21,True,migration_police_civilrights
civil_rights,21,True,migration_police_civilrights
buddhism,21,False,
cultural_difference,21,False,
police_station,21,True,migration_police_civilrights
intrigue,21,False,
chile,21,False,
director,21,False,
seinen,21,False,
inspector,21,False,
wine,21,False,
philippines,21,False,
school_life,21,False,
bourgeoisie,21,False,
edited_from_tv_series,21,False,
joseon_dynasty,21,False,
framed_for_murder,20,False,
truth,20,False,
blizzard,20,False,
psychiatric_hospital,20,False,
wall_street,20,True,economy_finance_crisis
giant_spider,20,False,
heroine,20,False,
destiny,20,False,
neo-western,20,False,
toy_comes_to_life,20,False,
video_surveillance,20,True,war_security_intel
psychic_power,20,False,
motherhood,20,False,
talent,20,False,
class,20,False,
british_secret_service,20,True,war_security_intel
new_identity,20,False,
dream_sequence,20,False,
prehistoric_creature,20,False,
iraq,20,False,
love_story,20,False,
skateboarding,20,False,
troubled_teen,20,False,
stuntman,20,False,
octopus,20,False,
legal_drama,20,True,institutions_elections_law
neo-nazism,20,False,
blonde,20,False,
tropical_island,20,False,
talking_animal,20,False,
bar,20,False,
salesman,20,False,
missile,20,True,war_security_intel
foot_chase,20,False,
commando,20,False,
czech_republic,20,False,
rage,20,False,
sea_monster,20,False,
based_on_anime,20,False,
climate_change,20,False,
tornado,20,False,
family_drama,20,False,
attic,20,False,
satanic_ritual,20,False,
attempted_murder,20,False,
high_school_friends,20,False,
turtle,20,False,
body_horror,20,False,
veterinarian,20,False,
disability,20,False,
writing,20,False,
cousin_cousin_relationship,20,False,
ambulance,20,False,
sorority,20,False,
horse_race,20,False,
election_campaign,20,True,institutions_elections_law
twin_sister,20,False,
boss,20,False,
gambler,20,False,
superstition,20,False,
chimpanzee,20,False,
sexual_assault,20,False,
stepmother,20,False,
playwright,20,False,
rehabilitation,20,False,
teachers_and_students,20,False,
psychoanalysis,20,False,
violin,20,False,
homeless,20,False,
folklore,20,False,
spanish_civil_war_(1936-39),20,True,war_security_intel
allegory,19,False,
rage_and_hate,19,False,
hilarious,19,False,
character_study,19,False,
dwarf,19,False,
u.s._marshal,19,False,
villainess,19,False,
guerrilla_warfare,19,True,war_security_intel
anti-semitism,19,False,
flying_car,19,False,
imaginary_friend,19,False,
planet,19,False,
alone,19,False,
electronic_music_score,19,False,
aristocrat,19,False,
space_mission,19,False,
psychotic,19,False,
sailing,19,False,
ancient_greece,19,False,
giant,19,False,
cavemen,19,False,
bookshop,19,False,
broadway,19,False,
vandalism,19,False,
suburbia,19,False,
archeology,19,False,
tank,19,False,
trailer_park,19,False,
vermont,19,False,
comet,19,False,
spaceship,19,False,
police_chief,19,True,migration_police_civilrights
jazz_singer_or_musician,19,False,
homelessness,19,False,
schoolgirl,19,False,
extraterrestrial,19,False,
transporter,19,False,
ancient_egypt,19,False,
loser,19,False,
teen_angst,19,False,
biological_weapon,19,False,
trap,19,False,
toronto,19,False,
pain,19,False,
climbing,19,False,
talking_cat,19,False,
old_house,19,False,
busan,19,False,
medium,19,False,
near_future,19,False,
gang_of_thieves,19,False,
school_bus,19,False,
grieving,19,False,
paparazzi,19,False,
domestic_abuse,19,False,
ice_skating,19,False,
united_nations,19,False,
overdose,19,False,
prohibition_era,19,False,
kansas,19,False,
money_laundering,19,True,inequality_corruption_elites
outer_space,19,False,
high_school_sports,19,False,
sexual_attraction,19,False,
crucifixion,19,False,
jesus_christ,19,False,
transvestism,19,False,
motorcycle_gang,19,False,
violent_husband,19,False,
opera,19,False,
shopping_mall,19,False,
north_carolina,19,False,
socialite,19,False,
graphic_violence,19,False,
menage_a_trois,19,False,
suspense,19,False,
attempted_rape,19,False,
mythical_creature,19,False,
oklahoma,19,False,
barn,19,False,
threesome,19,False,
orchestra,19,False,
colonialism,19,False,
hostage-taking,19,False,
sexual_violence,19,False,
hot_air_balloon,19,False,
severed_head,19,False,
cruise,19,False,
search,19,False,
poacher,19,False,
graveyard,19,False,
mad_doctor,19,False,
french_riviera,19,False,
male_prostitution,19,False,
french_countryside,19,False,
child_hero,18,False,
prison_cell,18,True,migration_police_civilrights
evacuation,18,False,
conspiracy_theory,18,False,
destruction,18,False,
mexican_standoff,18,False,
siege,18,False,
norse_mythology,18,False,
caribbean_sea,18,False,
invention,18,False,
retired,18,False,
propaganda,18,False,
games,18,False,
death_row,18,False,
asteroid,18,False,
space_battle,18,True,war_security_intel
work,18,False,
surgery,18,False,
mi6,18,False,
art_gallery,18,False,
confusion,18,False,
aggressive,18,False,
narcissism,18,False,
parenting,18,False,
us_military,18,True,war_security_intel
flight,18,False,
hairdresser,18,False,
racing,18,False,
assistant,18,False,
pretending_to_be_gay,18,False,
utah,18,False,
deserted_island,18,False,
key,18,False,
mental_health,18,False,
servant,18,False,
cavalry,18,False,
mind_game,18,False,
secretary,18,False,
temple,18,False,
oslo,18,False,
softcore,18,False,
hunger,18,False,
gossip,18,False,
border,18,True,migration_police_civilrights
peru,18,False,
private_investigator,18,False,
magazine,18,False,
screenwriter,18,False,
teenage_pregnancy,18,False,
family's_daily_life,18,False,
butcher,18,False,
marseille,18,False,
machete,18,False,
deaf-mute,18,False,
private_school,18,False,
puppy,18,False,
stupidity,18,False,
whale,18,False,
heaven,18,False,
arkansas,18,False,
rabbit,18,False,
divorced_parents,18,False,
burglary,18,False,
classroom,18,False,
lighthouse,18,False,
eccentric,18,False,
usa_politics,18,True,institutions_elections_law
campus,18,False,
advertising_executive,18,False,
japanese_high_school,18,False,
cannabis,18,False,
stoner,18,False,
chauffeur,18,False,
bandit,18,False,
military_base,18,True,war_security_intel
sexual_harassment,18,False,
west_virginia,18,False,
country_life,18,False,
engagement,18,False,
riot,18,True,labor_collective_action
buried_alive,18,False,
boyfriend,18,False,
ex-boyfriend_ex-girlfriend_relationship,18,False,
milan,18,False,
ira_(irish_republican_army),18,False,
cousin,18,False,
bikini,18,False,
feminist,18,False,
dark_secret,18,False,
avant-garde,18,False,
sexploitation,18,False,
underwear,18,False,
music_documentary,18,False,
docudrama,18,False,
social_realism,17,False,
bow_and_arrow,17,False,
gun_violence,17,False,
2030s,17,False,
intense,17,False,
thunderstorm,17,False,
starvation,17,False,
father_murder,17,False,
wretch,17,False,
heartbreak,17,False,
wealthy_family,17,False,
social_outcast,17,False,
reindeer,17,False,
sheep,17,False,
virginia,17,False,
moral_dilemma,17,False,
normandy,17,False,
atlanta,17,False,
superhuman,17,False,
wyoming,17,False,
identity_crisis,17,True,economy_finance_crisis
deportation,17,True,migration_police_civilrights
genetics,17,False,
2010s,17,False,
car_mechanic,17,False,
janitor,17,False,
job_interview,17,False,
country_music,17,False,
sense_of_guilt,17,False,
neighbor_neighbor_relationship,17,False,
paranormal_investigation,17,False,
lsd,17,False,
penguin,17,False,
contract_killer,17,False,
missouri,17,False,
wales,17,False,
satellite,17,False,
settler,17,False,
ukraine,17,False,
supernatural_creature,17,False,
prague,17,False,
meteor,17,False,
engineer,17,False,
second_chance,17,False,
birth,17,False,
mexico_city,17,False,
prejudice,17,False,
beverly_hills,17,False,
show_business,17,False,
vomit,17,False,
stewardess,17,False,
ku_klux_klan,17,False,
utopia,17,False,
therapy,17,False,
sibling_rivalry,17,False,
investigator,17,False,
tarzan,17,False,
outbreak,17,False,
family_history,17,False,
sexual_desire,17,False,
martial_arts_master,17,False,
transylvania,17,False,
mental_hospital,17,False,
grindhouse,17,False,
plane_crash,17,False,
tennis,17,False,
chinese_mafia,17,False,
holiday_horror,17,False,
fiancé_fiancée_relationship,17,False,
resort,17,False,
autopsy,17,False,
husband,17,False,
dinner,17,False,
music_festival,17,False,
parenthood,17,False,
missionary,17,False,
estranged_father,17,False,
mob,17,False,
vengeful_ghost,17,False,
election,17,True,institutions_elections_law
classical_music,17,False,
chance_meeting,17,False,
new_french_extremism,17,False,
bank_heist,17,True,economy_finance_crisis
aspiring_writer,17,False,
social_prejudices,17,False,
dramedy,17,False,
mannequin,17,False,
hypnotism,17,False,
violinist,17,False,
pop_music,17,False,
veteran,17,True,war_security_intel
montreal,17,False,
night_life,17,False,
railroad,17,False,
short_film,17,False,
female_homosexuality,17,False,
redneck,17,False,
criminal_mastermind,16,False,
time_machine,16,False,
maze,16,False,
troll,16,False,
rise_and_fall,16,False,
adolf_hitler,16,False,
heroism,16,False,
minnesota,16,False,
elementary_school,16,False,
crime_family,16,False,
anxious,16,False,
invisibility,16,False,
computer_animation,16,False,
lawsuit,16,False,
death_of_husband,16,False,
samurai_sword,16,False,
liberation,16,False,
robin_hood,16,False,
injustice,16,False,
hanging,16,False,
booby_trap,16,False,
2040s,16,False,
blind_man,16,False,
music_teacher,16,False,
irish-american,16,False,
sandstorm,16,False,
child_in_peril,16,False,
true_love,16,False,
bathtub,16,False,
cairo,16,False,
melancholy,16,False,
corrupt_politician,16,False,
closeted_homosexual,16,False,
pickpocket,16,False,
amsterdam,16,False,
dementia,16,False,
physical_abuse,16,False,
parrot,16,False,
driver,16,False,
schoolteacher,16,False,
recluse,16,False,
budapest,16,False,
bad_luck,16,False,
flooding,16,False,
drug_rehabilitation,16,False,
child_protagonist,16,False,
playing_piano,16,False,
catastrophe,16,False,
alligator,16,False,
high_school_graduation,16,False,
middle_school,16,False,
lethal_virus,16,False,
feral_child,16,False,
pet,16,False,
antarctica,16,False,
pollution,16,False,
orgasm,16,False,
human_vs_nature,16,False,
biographical,16,False,
race_car_driver,16,False,
blackout,16,False,
cat_and_mouse,16,False,
gay_friend,16,False,
crying,16,False,
witch_hunt,16,False,
poker_game,16,False,
suppressed_past,16,False,
gods,16,False,
gigolo,16,False,
self-defense,16,False,
father-in-law,16,False,
copenhagen,16,False,
mourning,16,False,
starship,16,False,
pact_with_the_devil,16,False,
martial_arts_tournament,16,False,
preacher,16,False,
coup_d'etat,16,True,labor_collective_action
police_inspector,16,True,migration_police_civilrights
money_problems,16,False,
waterfall,16,False,
car_bomb,16,False,
pirate_gang,16,False,
chicken,16,False,
ecstasy,16,False,
northern_ireland,16,False,
laser,16,False,
return,16,False,
drug_crime,16,False,
political_assassination,16,True,institutions_elections_law
card_game,16,False,
loan_shark,16,True,economy_finance_crisis
gun_battle,16,True,war_security_intel
hometown,16,False,
hit-and-run,16,False,
new_york_state,16,True,institutions_elections_law
handcuffs,16,False,
bat,16,False,
vhs,16,False,
socially_deprived_family,16,False,
musketeer,16,False,
unhappiness,16,False,
iraq_war_veteran,16,True,war_security_intel
pro_wrestling,16,False,
blind_date,16,False,
crash,16,False,
drag,16,False,
violence_in_schools,16,False,
anarchist,16,False,
murder_trial,16,True,institutions_elections_law
convent_(nunnery),16,False,
14th_century,16,False,
injury,16,False,
apartment,16,False,
political_activism,16,True,institutions_elections_law
portugal,16,False,
neurotic,16,False,
evil_child,16,False,
hunt,16,False,
german_expressionism,16,False,
manager,16,False,
home,16,False,
full_moon,16,False,
black_market,16,False,
murder_hunt,16,False,
obsessive_love,16,False,
dc_animated_movie_universe,16,False,
social_media_influencer,16,False,
rural_setting,16,False,
islam,16,False,
sex_worker,16,True,labor_collective_action
rebellious_youth,16,False,
blaxploitation_cinema,16,False,
promise,16,False,
hunchback,16,False,
horror_anthology,16,False,
architecture,15,False,
tragic_hero,15,False,
arms_dealer,15,False,
star_crossed_lovers,15,False,
dc_extended_universe_(dceu),15,False,
dna,15,False,
oppression,15,False,
ant,15,False,
teen_superhero,15,False,
dramatic,15,False,
tutor,15,False,
labyrinth,15,False,
mutilation,15,False,
prison_guard,15,True,migration_police_civilrights
aspiring_actor,15,False,
activist,15,True,labor_collective_action
mother_role,15,False,
stone_age,15,False,
u.s._navy_seal,15,False,
u.s._soldier,15,True,war_security_intel
alternate_history,15,False,
sleepwalking,15,False,
harvard_university,15,False,
artifact,15,False,
hologram,15,False,
usa–mexico_border,15,True,migration_police_civilrights
shyness,15,False,
cafe,15,False,
teen_drama,15,False,
bakery,15,False,
race,15,False,
bullet_wound,15,False,
skyscraper,15,False,
secret_intelligence_service,15,True,war_security_intel
dam,15,False,
independence,15,False,
tsunami,15,False,
pyramid,15,False,
asian_american,15,False,
rodeo,15,False,
sin,15,False,
cornwall,15,False,
fighter_pilot,15,False,
sisters,15,False,
shakespeare_in_modern_dress,15,False,
heiress,15,False,
virginity,15,False,
makeover,15,False,
aviation,15,False,
family_reunion,15,False,
vegetarian,15,False,
minister,15,True,institutions_elections_law
friends_in_love,15,False,
indigenous_peoples,15,False,
mysterious_death,15,False,
relationships,15,False,
identity_swap,15,False,
war_on_drugs,15,True,war_security_intel
dolphin,15,False,
wound,15,False,
warlord,15,False,
ambassador,15,False,
french_revolution,15,True,labor_collective_action
orphan_siblings,15,False,
abusive_husband,15,False,
tree,15,False,
surfer,15,False,
corrupt_cop,15,True,migration_police_civilrights
fool,15,False,
eiffel_tower,15,False,
military_service,15,True,war_security_intel
modeling,15,False,
sex_addiction,15,False,
difficult_childhood,15,False,
commune,15,False,
documentary_filmmaking,15,False,
shot,15,False,
comeback,15,False,
patient,15,False,
ronin,15,False,
pregnant_wife,15,False,
high_society,15,False,
talk_show,15,False,
striptease,15,False,
safari,15,False,
chinatown,15,False,
colonel,15,False,
mumblecore,15,False,
dead_mother,15,False,
restaurant_owner,15,False,
extortion,15,False,
13th_century,15,False,
murder_spree,15,False,
behind_enemy_lines,15,False,
boy_and_dog,15,False,
baby-snatching,15,False,
indonesia,15,False,
ski_resort,15,False,
transsexuality,15,False,
tragic_event,15,False,
romantic_rivalry,15,False,
girls'_school,15,False,
drug_overdose,15,False,
portrait_of_an_artist,15,False,
harassment,15,False,
nouvelle_vague,15,False,
teheran_(tehran),15,False,
pizza,15,False,
school_teacher,15,False,
old_dark_house,15,False,
interracial_romance,15,False,
social_issues,15,False,
unfaithful_wife,15,False,
marriage_problems,15,False,
gymnastics,15,False,
nightclub_singer,15,False,
carry_on,15,False,
space_war,14,True,war_security_intel
magical_object,14,False,
self_destructiveness,14,False,
mine,14,False,
tennessee,14,False,
tyrannosaurus_rex,14,False,
park,14,False,
theme_park,14,False,
genetic_engineering,14,False,
governor,14,False,
female_empowerment,14,False,
death_of_brother,14,False,
distant_future,14,False,
murder_suspect,14,False,
ancient_world,14,False,
psychotronic_film,14,False,
asia,14,False,
animated_scene,14,False,
confidence,14,False,
rookie_cop,14,True,migration_police_civilrights
matter_of_life_and_death,14,False,
trapped_in_space,14,False,
stagecoach,14,False,
soulmates,14,False,
washington_state,14,True,institutions_elections_law
insect,14,False,
lockdown,14,False,
electrocution,14,False,
laser_gun,14,False,
world_domination,14,False,
nuclear_war,14,True,war_security_intel
monster_movie,14,False,
rich,14,False,
firearm,14,False,
insecurity,14,False,
ape,14,False,
nazism,14,False,
evolution,14,False,
drone,14,False,
mumbai_(bombay),14,False,
pittsburgh,14,False,
detective_inspector,14,False,
war_correspondent,14,True,war_security_intel
vigilantism,14,False,
skinny_dipping,14,False,
motorcycle_chase,14,False,
female_assassin,14,False,
proto-slasher,14,False,
terrorist_attack,14,True,war_security_intel
sect,14,False,
hamburg,14,False,
sex,14,False,
real_estate,14,False,
underground_fighting,14,False,
pretend_relationship,14,False,
invisible_person,14,False,
predator,14,False,
ouija_board,14,False,
crisis_of_faith,14,True,economy_finance_crisis
lego,14,False,
film_history,14,False,
nostalgic,14,False,
plumber,14,False,
damsel_in_distress,14,False,
routine,14,False,
theatre_group,14,False,
hijacking,14,False,
new_hampshire,14,False,
teenage_daughter,14,False,
mysterious,14,False,
sea_battle,14,True,war_security_intel
naval_warfare,14,False,
paraplegic,14,False,
urban_gothic,14,False,
attempt_to_escape,14,False,
dinner_party,14,True,institutions_elections_law
high_school_reunion,14,False,
small_town_sheriff,14,False,
portland,14,False,
nypd,14,False,
unhappy_marriage,14,False,
motherly_love,14,False,
cloning,14,False,
generations_conflict,14,False,
contest,14,False,
machine_gun,14,False,
airplane_hijacking,14,False,
moon_landing,14,False,
troubled_marriage,14,False,
fog,14,False,
revolver,14,False,
claustrophobia,14,False,
publisher,14,False,
tuberculosis,14,False,
impersonation,14,False,
man_hunt,14,False,
record_producer,14,False,
amateur_detective,14,False,
cruise_ship,14,False,
community,14,False,
spirituality,14,False,
roman,14,False,
slaughterhouse,14,False,
dismemberment,14,False,
flirt,14,False,
indiana,14,False,
desertion,14,False,
swordsman,14,False,
remote_island,14,False,
pop_singer,14,False,
bureaucracy,14,True,institutions_elections_law
dominatrix,14,False,
burned_alive,14,False,
lesbian_sex,14,False,
snow_skiing,14,False,
employer_employee_relationship,14,False,
single_woman,14,False,
storytelling,14,False,
brother-in-law,14,False,
morality,14,False,
reverend,14,False,
transgender,14,False,
secrets,14,False,
guillotine,14,False,
homoeroticism,14,False,
change,14,False,
uncle_nephew_relationship,14,False,
quebec,14,False,
punk_band,14,False,
racial_tension,14,False,
hysteria,14,False,
tree_house,14,False,
menace,14,False,
living_dead,14,False,
media,14,False,
isolated_farmhouse,14,False,
robber,14,False,
village_life,14,False,
holiday_season,14,False,
look-alike,14,False,
aunt,14,False,
dictatorship,14,True,institutions_elections_law
possessed,14,False,
rabbi,14,False,
college_friends,14,False,
nuclear_power_plant,14,True,war_security_intel
anti-christ,14,False,
girls'_boarding_school,14,False,
low_budget,14,True,economy_finance_crisis
coffee,14,False,
economics,14,True,economy_finance_crisis
construction_worker,14,True,labor_collective_action
post_war_japan,14,True,war_security_intel
undocumented_immigrant,14,True,migration_police_civilrights
harlem,14,False,
exile,14,False,
cattle,14,False,
political_repression,14,True,institutions_elections_law
woman_between_two_men,14,False,
fashion_photographer,14,False,
boys'_school,14,False,
revenge_killing,14,False,
stage_show,14,False,
nordic_noir,14,False,
marshal,14,False,
free_love,14,False,
making_of,14,False,
documentary,14,False,
based_on_webcomic_or_webtoon,14,False,
toilet,14,False,
graffiti,14,False,
martial_artist,14,False,
bavaria,14,False,
social_&_cultural_documentary,14,False,
social_documentary,14,False,
tv_movie,14,False,
emigrant,14,False,
alabama,13,False,
kindness,13,False,
delinquent,13,False,
female_villain,13,False,
shrinking,13,False,
amused,13,False,
shelter,13,False,
grizzly_bear,13,False,
frontier,13,False,
shaman,13,False,
unemployed,13,False,
mathematician,13,False,
great_britain,13,False,
movie_set,13,False,
military_officer,13,True,war_security_intel
discrimination,13,True,migration_police_civilrights
space_western,13,False,
illumination,13,False,
chocolate,13,False,
operation,13,False,
self-harm,13,False,
mystery,13,False,
half-brother,13,False,
katana,13,False,
war_hero,13,True,war_security_intel
interspecies_romance,13,False,
social_worker,13,True,labor_collective_action
precocious_child,13,False,
sailboat,13,False,
capture,13,False,
jewish_family,13,False,
treasure_map,13,False,
cellar,13,False,
shocking,13,False,
destroy,13,False,
missing_daughter,13,False,
wild_animal,13,False,
fictional_biography,13,False,
opera_singer,13,False,
discipline,13,False,
great_white_shark,13,False,
treason,13,False,
gay_parent,13,False,
worker,13,True,labor_collective_action
bar_fight,13,False,
solar_eclipse,13,False,
heir_to_the_throne,13,False,
hybrid,13,False,
avalanche,13,False,
bomber,13,False,
psychosis,13,False,
cataclysm,13,False,
dark_past,13,False,
new_neighbor,13,False,
grocery_store,13,False,
terrorist_group,13,True,war_security_intel
train_crash,13,False,
yuppie,13,False,
north_pole,13,False,
cigar_smoking,13,False,
cartoon_cat,13,False,
bus_ride,13,False,
uncle_niece_relationship,13,False,
stunt,13,False,
figure_skating,13,False,
mexican_american,13,False,
wolfman,13,False,
young_woman,13,False,
art_thief,13,False,
safe,13,False,
historical_drama,13,False,
palace_intrigue,13,False,
disc_jockey,13,False,
hold-up_robbery,13,False,
suffering,13,False,
taboo,13,False,
mechanic,13,False,
bag_of_money,13,False,
family_business,13,False,
sword_duel,13,False,
12th_century,13,False,
lone_wolf,13,False,
spring_break,13,False,
idealist,13,False,
informant,13,False,
brain_tumor,13,False,
taliban,13,False,
apartheid,13,True,migration_police_civilrights
misogynist,13,False,
disfigured_face,13,False,
sport_competition,13,False,
matchmaking,13,False,
indigenous,13,False,
rejection,13,False,
middle_class,13,False,
father_daughter_conflict,13,False,
liverpool,13,False,
devil_worship,13,False,
doctor_patient_relationship,13,False,
vomiting,13,False,
stoner_movie,13,False,
palestinian-israeli_conflict,13,False,
girls_love,13,False,
chance,13,False,
moral_conflict,13,False,
porn_industry,13,False,
death_of_son,13,False,
brothers,13,False,
real_estate_agent,13,False,
impostor,13,False,
deer,13,False,
torture_chamber,13,False,
poltergeist,13,False,
castration,13,False,
aerial_combat,13,True,war_security_intel
duck,13,False,
argument,13,False,
epilepsy,13,False,
jewish_life,13,False,
atheist,13,False,
gender_roles,13,False,
medical_student,13,False,
provence,13,False,
barbarian,13,False,
stand-up_comedian,13,False,
principal,13,False,
train_robbery,13,False,
britain,13,False,
k-pop,13,False,
naivety,13,False,
water_monster,13,False,
long_term_relationship,13,False,
military_dictatorship,13,True,institutions_elections_law
recording_studio,13,False,
radioactivity,13,False,
career_woman,13,False,
betrayal_by_friend,13,False,
solidarity,13,False,
province,13,False,
barber,13,False,
picnic,13,False,
black_cat,13,False,
advertising_agency,13,False,
lottery,13,False,
environment,13,False,
sculptor,13,False,
african_american,13,False,
women's_sexual_identity,13,False,
peace,13,False,
older_man_younger_man_relationship,13,False,
producer,13,False,
cabaret,13,False,
saint-tropez,13,False,
bigfoot,13,False,
campy,13,False,
poetic_documentary,13,False,
gojira,13,False,
marine,12,False,
dance_competition,12,False,
school_friend,12,False,
ocean_liner,12,False,
tragic,12,False,
ring,12,False,
decadence,12,False,
masochism,12,False,
giant_snake,12,False,
brother_against_brother,12,False,
fantasy,12,False,
jamaica,12,False,
galaxy,12,False,
sicilian_mafia,12,False,
hidden_identity,12,False,
changing_the_past_or_future,12,False,
portal,12,False,
central_park,12,False,
donkey,12,False,
beast,12,False,
illusion,12,False,
auschwitz-birkenau_concentration_camp,12,False,
evil_corporation,12,True,inequality_corruption_elites
jerusalem,12,False,
prime_minister,12,True,institutions_elections_law
tech_noir,12,False,
storm_at_sea,12,False,
surveillance_camera,12,True,war_security_intel
teenage_rebellion,12,False,
national_socialism,12,True,inequality_corruption_elites
christmas_horror,12,False,
actor_playing_themself,12,False,
volcanic_eruption,12,False,
alienation,12,False,
african_american_history,12,False,
farewell,12,False,
sex_trafficking,12,False,
army_veteran,12,True,war_security_intel
computer_virus,12,False,
stakeout,12,False,
banker,12,False,
stowaway,12,False,
adopted_child,12,False,
sahara_desert,12,False,
giant_ape,12,False,
sports_car,12,False,
indian_territory,12,False,
infantry,12,False,
atlantic_ocean,12,False,
shapeshifting,12,False,
peplum,12,False,
holy_grail,12,False,
brotherhood,12,False,
light,12,False,
ice_age,12,False,
affection,12,False,
warrior_woman,12,False,
metamorphosis,12,False,
back_from_the_dead,12,False,
call_girl,12,False,
loss_of_child,12,False,
cockroach,12,False,
bromance,12,False,
music_video,12,False,
descent_into_madness,12,False,
fast_food_restaurant,12,False,
environmentalism,12,False,
meteorite,12,False,
surprise,12,False,
government_agent,12,True,institutions_elections_law
apple,12,False,
hercules,12,False,
partnership,12,False,
admiring,12,False,
addict,12,False,
obesity,12,False,
ball,12,False,
map,12,False,
anthropology,12,False,
self-referential,12,False,
rampage,12,False,
