keyword,count,cum_count,cum_share
filipino,43,1794738,0.859152192187132
recovery,43,1794781,0.8591727765533537
feminist_activism,43,1794824,0.8591933609195754
nuclear_power,43,1794867,0.8592139452857972
pacquiao,43,1794910,0.8592345296520189
spanish_cinema,43,1794953,0.8592551140182406
sex_with_an_idol,43,1794996,0.8592756983844624
cheating_wife,43,1795039,0.859296282750684
college_american_football,42,1795081,0.8593163884107146
hermit,42,1795123,0.8593364940707451
garbage,42,1795165,0.8593565997307756
atlantis,42,1795207,0.8593767053908061
parallel_universe,42,1795249,0.8593968110508367
jewish_family,42,1795291,0.8594169167108672
entrepreneur,42,1795333,0.8594370223708977
vigilantism,42,1795375,0.8594571280309282
blindfold,42,1795417,0.8594772336909587
skyscraper,42,1795459,0.8594973393509893
saving_christmas,42,1795501,0.8595174450110198
beverly_hills,42,1795543,0.8595375506710503
one_against_many,42,1795585,0.8595576563310808
track_and_field,42,1795627,0.8595777619911114
terrorist_group,42,1795669,0.8595978676511419
oil_industry,42,1795711,0.8596179733111724
history_and_legacy,42,1795753,0.8596380789712029
russian,42,1795795,0.8596581846312334
insurance_fraud,42,1795837,0.859678290291264
two-hander,42,1795879,0.8596983959512945
child_custody,42,1795921,0.859718501611325
claustrophobia,42,1795963,0.8597386072713555
age-gap_relationship,42,1796005,0.8597587129313861
alcoholic_father,42,1796047,0.8597788185914166
roman,42,1796089,0.8597989242514471
ghost_hunter,42,1796131,0.8598190299114776
slaughterhouse,42,1796173,0.8598391355715082
autopsy,42,1796215,0.8598592412315387
bat,42,1796257,0.8598793468915692
bed,42,1796299,0.8598994525515997
gay_artist,42,1796341,0.8599195582116302
cape_town,42,1796383,0.8599396638716608
military_base,42,1796425,0.8599597695316913
barn,42,1796467,0.8599798751917218
water_pollution,42,1796509,0.8599999808517523
chorus_girl,42,1796551,0.8600200865117829
hostage-taking,42,1796593,0.8600401921718134
students'_movement,42,1796635,0.8600602978318439
small_community,42,1796677,0.8600804034918744
jack_the_ripper,42,1796719,0.860100509151905
frame_up,42,1796761,0.8601206148119355
acrobats,42,1796803,0.860140720471966
comedy_of_errors,42,1796845,0.8601608261319965
last_will_and_testament,42,1796887,0.860180931792027
exam,42,1796929,0.8602010374520576
grandmother_grandson_relationship,42,1796971,0.8602211431120881
noise,42,1797013,0.8602412487721186
filmed_play,42,1797055,0.8602613544321491
matador_(bullfighter),42,1797097,0.8602814600921797
family_problems,42,1797139,0.8603015657522102
belief_in_god,42,1797181,0.8603216714122407
inspired_by_true_events,42,1797223,0.8603417770722712
christmas_story,42,1797265,0.8603618827323017
womanhood,42,1797307,0.8603819883923323
laundry,42,1797349,0.8604020940523628
saint,42,1797391,0.8604221997123933
stepson,42,1797433,0.8604423053724238
weird,42,1797475,0.8604624110324544
podcast,42,1797517,0.8604825166924849
modern_dance,42,1797559,0.8605026223525154
ancient_history,42,1797601,0.8605227280125459
boy,42,1797643,0.8605428336725764
body,42,1797685,0.860562939332607
spooky,42,1797727,0.8605830449926375
satanic_panic,42,1797769,0.860603150652668
religious_propaganda,42,1797811,0.8606232563126985
darts,42,1797853,0.8606433619727291
bruceploitation,42,1797895,0.8606634676327596
eerie,42,1797937,0.8606835732927901
video_essay,42,1797979,0.8607036789528206
anal_creampie,42,1798021,0.8607237846128512
shortfilm,42,1798063,0.8607438902728817
romcom,42,1798105,0.8607639959329122
daddies,42,1798147,0.8607841015929427
ocean_liner,41,1798188,0.860803728546782
demonic,41,1798229,0.8608233555006214
riddle,41,1798270,0.8608429824544607
violent_death,41,1798311,0.8608626094083
premonition,41,1798352,0.8608822363621393
aspiring_actor,41,1798393,0.8609018633159786
paleontology,41,1798434,0.860921490269818
child_in_peril,41,1798475,0.8609411172236573
katana,41,1798516,0.8609607441774966
giant_insect,41,1798557,0.860980371131336
bookshop,41,1798598,0.8609999980851752
national_socialism,41,1798639,0.8610196250390145
u.s._soldier,41,1798680,0.8610392519928539
dogs,41,1798721,0.8610588789466932
treasure_map,41,1798762,0.8610785059005325
beating,41,1798803,0.8610981328543719
comet,41,1798844,0.8611177598082111
social_class,41,1798885,0.8611373867620504
settler,41,1798926,0.8611570137158898
warrior_woman,41,1798967,0.8611766406697291
high_school_graduation,41,1799008,0.8611962676235684
descent_into_madness,41,1799049,0.8612158945774078
overbearing_mother,41,1799090,0.861235521531247
dark_past,41,1799131,0.8612551484850864
ku_klux_klan,41,1799172,0.8612747754389257
mentor,41,1799213,0.861294402392765
legacy,41,1799254,0.8613140293466044
dying,41,1799295,0.8613336563004437
gay_friend,41,1799336,0.861353283254283
map,41,1799377,0.8613729102081223
assassination_attempt,41,1799418,0.8613925371619616
mysterious_death,41,1799459,0.8614121641158009
ottoman_empire,41,1799500,0.8614317910696403
deceit,41,1799541,0.8614514180234796
death_in_family,41,1799582,0.8614710449773189
identity_swap,41,1799623,0.8614906719311582
maryland,41,1799664,0.8615102988849975
phobia,41,1799705,0.8615299258388368
troubled_marriage,41,1799746,0.8615495527926762
palace_intrigue,41,1799787,0.8615691797465155
dungeon,41,1799828,0.8615888067003549
entity,41,1799869,0.8616084336541942
kitten,41,1799910,0.8616280606080334
mlb,41,1799951,0.8616476875618728
sexual_frustration,41,1799992,0.8616673145157121
puzzle,41,1800033,0.8616869414695514
iphone,41,1800074,0.8617065684233908
grandfather_grandson_relationship,41,1800115,0.86172619537723
yeti,41,1800156,0.8617458223310693
environmentalist,41,1800197,0.8617654492849087
sickness,41,1800238,0.861785076238748
postman,41,1800279,0.8618047031925873
male_stripper,41,1800320,0.8618243301464267
castration,41,1800361,0.861843957100266
somber,41,1800402,0.8618635840541052
saudi_arabia,41,1800443,0.8618832110079446
presidential_debate,41,1800484,0.8619028379617839
lecture,41,1800525,0.8619224649156233
confrontation,41,1800566,0.8619420918694626
bolivia,41,1800607,0.8619617188233019
eccentric_family,41,1800648,0.8619813457771413
rainforest,41,1800689,0.8620009727309805
tearjerker,41,1800730,0.8620205996848198
post_war_japan,41,1800771,0.8620402266386592
pilgrimage,41,1800812,0.8620598535924985
amish,41,1800853,0.8620794805463378
chernobyl,41,1800894,0.8620991075001772
human_relationship,41,1800935,0.8621187344540164
woman_between_two_men,41,1800976,0.8621383614078557
ranger,41,1801017,0.8621579883616951
nunsploitation,41,1801058,0.8621776153155344
mongolia,41,1801099,0.8621972422693737
jockey,41,1801140,0.8622168692232131
policewoman,41,1801181,0.8622364961770523
world_series,41,1801222,0.8622561231308917
illicit_affair,41,1801263,0.862275750084731
cats,41,1801304,0.8622953770385703
egg,41,1801345,0.8623150039924097
emigrant,41,1801386,0.862334630946249
mexican,41,1801427,0.8623542579000882
foreign_language_adaptation,41,1801468,0.8623738848539276
sustainability,41,1801509,0.8623935118077669
real_story,41,1801550,0.8624131387616062
gundam,41,1801591,0.8624327657154456
cologne,41,1801632,0.8624523926692849
latina,41,1801673,0.8624720196231241
foreskin,41,1801714,0.8624916465769635
ayahuasca,41,1801755,0.8625112735308028
music_concert,41,1801796,0.8625309004846421
guerra_civil_española,41,1801837,0.8625505274384815
narrative,41,1801878,0.8625701543923208
famine,40,1801918,0.8625893026399689
black_hole,40,1801958,0.8626084508876171
giant_snake,40,1801998,0.8626275991352651
norse_mythology,40,1802038,0.8626467473829132
murder_suspect,40,1802078,0.8626658956305614
gladiator,40,1802118,0.8626850438782094
movie_set,40,1802158,0.8627041921258576
okinawa,40,1802198,0.8627233403735057
human_evolution,40,1802238,0.8627424886211539
unsociability,40,1802278,0.8627616368688019
twenty_something,40,1802318,0.8627807851164501
legal_drama,40,1802358,0.8627999333640982
religious_conflict,40,1802398,0.8628190816117463
threat,40,1802438,0.8628382298593944
cartoonist,40,1802478,0.8628573781070425
traveling_circus,40,1802518,0.8628765263546907
newspaper_or_article,40,1802558,0.8628956746023387
dead,40,1802598,0.8629148228499869
urination,40,1802638,0.862933971097635
méxico,40,1802678,0.8629531193452831
pearl_harbor,40,1802718,0.8629722675929312
gardener,40,1802758,0.8629914158405794
endangered_species,40,1802798,0.8630105640882275
bus_ride,40,1802838,0.8630297123358756
small_town_sheriff,40,1802878,0.8630488605835237
transylvania,40,1802918,0.8630680088311719
plan,40,1802958,0.8630871570788199
money_laundering,40,1802998,0.863106305326468
hold-up_robbery,40,1803038,0.8631254535741162
fantasy_sequence,40,1803078,0.8631446018217643
sexual_humor,40,1803118,0.8631637500694124
peer_pressure,40,1803158,0.8631828983170605
political_campaign,40,1803198,0.8632020465647087
obsessed_fan,40,1803238,0.8632211948123567
cake,40,1803278,0.8632403430600049
antisemitism,40,1803318,0.863259491307653
social_anxiety,40,1803358,0.863278639555301
street_riots,40,1803398,0.8632977878029492
midwest,40,1803438,0.8633169360505973
paralysis,40,1803478,0.8633360842982455
cheating_husband,40,1803518,0.8633552325458935
havana,40,1803558,0.8633743807935417
meeting,40,1803598,0.8633935290411898
brawl,40,1803638,0.8634126772888379
disabled_person,40,1803678,0.863431825536486
behind_enemy_lines,40,1803718,0.8634509737841342
holiday_season,40,1803758,0.8634701220317823
full_moon,40,1803798,0.8634892702794303
posse,40,1803838,0.8635084185270785
cloud,40,1803878,0.8635275667747266
college_friends,40,1803918,0.8635467150223747
mental_patient,40,1803958,0.8635658632700228
music_industry,40,1803998,0.863585011517671
ice_cream,40,1804038,0.8636041597653191
intruder,40,1804078,0.8636233080129672
locker_room,40,1804118,0.8636424562606153
career_woman,40,1804158,0.8636616045082635
dance_music,40,1804198,0.8636807527559115
piano_lessons,40,1804238,0.8636999010035596
film_industry,40,1804278,0.8637190492512078
korean_american,40,1804318,0.8637381974988559
fashion_photographer,40,1804358,0.863757345746504
german_occupation,40,1804398,0.8637764939941521
martial_artist,40,1804438,0.8637956422418003
multiculturalism,40,1804478,0.8638147904894483
real_life,40,1804518,0.8638339387370965
feet,40,1804558,0.8638530869847446
elderly_woman,40,1804598,0.8638722352323928
tunisia,40,1804638,0.8638913834800408
shaolin_kung_fu,40,1804678,0.863910531727689
homosexual,40,1804718,0.8639296799753371
rhythm_and_blues,40,1804758,0.8639488282229851
german_history,40,1804798,0.8639679764706333
kurdish,40,1804838,0.8639871247182814
lgbt_activism,40,1804878,0.8640062729659296
girlhood,40,1804918,0.8640254212135776
college_life,40,1804958,0.8640445694612258
flowers,40,1804998,0.8640637177088739
canadian_history,40,1805038,0.864082865956522
black_stories,40,1805078,0.8641020142041701
educational_film,40,1805118,0.8641211624518182
queer_activism,40,1805158,0.8641403106994663
found_footage_film,40,1805198,0.8641594589471144
curta-metragem,40,1805238,0.8641786071947626
documentário,40,1805278,0.8641977554424107
独占配信,40,1805318,0.8642169036900588
cosmos_troupe,40,1805358,0.8642360519377069
folclore,40,1805398,0.8642552001853551
curious,39,1805437,0.864273869726812
kindness,39,1805476,0.8642925392682689
rise_and_fall,39,1805515,0.8643112088097258
death_match,39,1805554,0.8643298783511827
explosive,39,1805593,0.8643485478926396
caretaker,39,1805632,0.8643672174340965
tomboy,39,1805671,0.8643858869755534
nuclear_missile,39,1805710,0.8644045565170103
electrocution,39,1805749,0.8644232260584672
stone_age,39,1805788,0.8644418955999241
brutal_violence,39,1805827,0.864460565141381
glitch,39,1805866,0.864479234682838
cairo,39,1805905,0.864497904224295
caregiver,39,1805944,0.8645165737657519
trailer_park,39,1805983,0.8645352433072088
news_reporter,39,1806022,0.8645539128486657
responsibility,39,1806061,0.8645725823901226
adopted_child,39,1806100,0.8645912519315795
family_dynamics,39,1806139,0.8646099214730364
sahara_desert,39,1806178,0.8646285910144933
war_correspondent,39,1806217,0.8646472605559502
discipline,39,1806256,0.8646659300974071
treason,39,1806295,0.864684599638864
based_on_magazine,39,1806334,0.8647032691803209
witness_protection,39,1806373,0.8647219387217778
ex_soldier,39,1806412,0.8647406082632348
bomber,39,1806451,0.8647592778046918
lethal_virus,39,1806490,0.8647779473461487
predator,39,1806529,0.8647966168876056
eye,39,1806568,0.8648152864290625
train_station,39,1806607,0.8648339559705194
new_hampshire,39,1806646,0.8648526255119763
crime_spree,39,1806685,0.8648712950534332
school_bus,39,1806724,0.8648899645948901
social_isolation,39,1806763,0.864908634136347
dead_father,39,1806802,0.8649273036778039
basketball_team,39,1806841,0.8649459732192608
colonisation,39,1806880,0.8649646427607177
airplane_hijacking,39,1806919,0.8649833123021746
bribery,39,1806958,0.8650019818436315
grieving_widower,39,1806997,0.8650206513850885
nightmare_becomes_reality,39,1807036,0.8650393209265455
suffering,39,1807075,0.8650579904680024
totalitarian_regime,39,1807114,0.8650766600094593
vlogger,39,1807153,0.8650953295509162
music_instrument,39,1807192,0.8651139990923731
art_school,39,1807231,0.86513266863383
machine,39,1807270,0.8651513381752869
children's_book,39,1807309,0.8651700077167438
millennials,39,1807348,0.8651886772582007
restaurant_owner,39,1807387,0.8652073467996576
psychotherapy,39,1807426,0.8652260163411145
boarding_house,39,1807465,0.8652446858825714
mob_boss,39,1807504,0.8652633554240283
impostor,39,1807543,0.8652820249654852
grotesque,39,1807582,0.8653006945069422
buried_alive,39,1807621,0.8653193640483992
equality,39,1807660,0.8653380335898561
agoraphobia,39,1807699,0.865356703131313
conductor,39,1807738,0.8653753726727699
government_corruption,39,1807777,0.8653940422142268
union,39,1807816,0.8654127117556837
teheran_(tehran),39,1807855,0.8654313812971406
firefighting,39,1807894,0.8654500508385975
art_museum,39,1807933,0.8654687203800544
baseball_player,39,1807972,0.8654873899215113
bath,39,1808011,0.8655060594629682
exploring_sexuality,39,1808050,0.8655247290044251
nordic_noir,39,1808089,0.865543398545882
european_union,39,1808128,0.865562068087339
immigrant_family,39,1808167,0.865580737628796
quirky,39,1808206,0.8655994071702529
dual_role,39,1808245,0.8656180767117098
bestiality,39,1808284,0.8656367462531667
cerebral_palsy,39,1808323,0.8656554157946236
environmental_destruction,39,1808362,0.8656740853360805
alcohol_problems,39,1808401,0.8656927548775374
seville,39,1808440,0.8657114244189943
russian_history,39,1808479,0.8657300939604512
skate_park,39,1808518,0.8657487635019081
soul_music,39,1808557,0.865767433043365
environmental_activist,39,1808596,0.8657861025848219
banana,39,1808635,0.8658047721262788
funk,39,1808674,0.8658234416677357
chanbara,39,1808713,0.8658421112091927
film_makers,39,1808752,0.8658607807506497
north_korean_defector,39,1808791,0.8658794502921066
monsters,39,1808830,0.8658981198335635
lgbt_parenting,39,1808869,0.8659167893750204
busty,39,1808908,0.8659354589164773
refugees,39,1808947,0.8659541284579342
art_installation,39,1808986,0.8659727979993911
australian_rules_football,39,1809025,0.865991467540848
poliziottesco,39,1809064,0.8660101370823049
structural_film,39,1809103,0.8660288066237618
dreamscape,39,1809142,0.8660474761652187
religious,39,1809181,0.8660661457066756
komiks,39,1809220,0.8660848152481325
familia,39,1809259,0.8661034847895894
independent,39,1809298,0.8661221543310464
48_hour_film_project,39,1809337,0.8661408238725034
16mm,39,1809376,0.8661594934139603
bow_and_arrow,38,1809414,0.8661776842492259
lawsuit,38,1809452,0.8661958750844917
wealthy_family,38,1809490,0.8662140659197574
electronic_music_score,38,1809528,0.866232256755023
talent,38,1809566,0.8662504475902888
artifact,38,1809604,0.8662686384255545
compassionate,38,1809642,0.8662868292608202
outcast,38,1809680,0.8663050200960859
heart,38,1809718,0.8663232109313517
finances,38,1809756,0.8663414017666173
daydreaming,38,1809794,0.866359592601883
beauty_pageant,38,1809832,0.8663777834371488
hijacking,38,1809870,0.8663959742724144
gods,38,1809908,0.8664141651076802
nuclear_bomb,38,1809946,0.8664323559429459
substance_abuse,38,1809984,0.8664505467782115
resistance_fighter,38,1810022,0.8664687376134773
forced_prostitution,38,1810060,0.866486928448743
ethiopia,38,1810098,0.8665051192840088
lighthouse_keeper,38,1810136,0.8665233101192744
lone_wolf,38,1810174,0.8665415009545402
man_hunt,38,1810212,0.8665596917898059
music_recording,38,1810250,0.8665778826250715
roller_coaster_/_rollercoaster,38,1810288,0.8665960734603373
pro_wrestlers,38,1810326,0.866614264295603
crash,38,1810364,0.8666324551308687
psychological_abuse,38,1810402,0.8666506459661344
teen_suicide,38,1810440,0.8666688368014002
moonshine,38,1810478,0.8666870276366658
nomad,38,1810516,0.8667052184719315
wheelchair_user,38,1810554,0.8667234093071973
pizza_delivery,38,1810592,0.8667416001424629
aspiring_actress,38,1810630,0.8667597909777287
tragic_event,38,1810668,0.8667779818129944
marketing,38,1810706,0.8667961726482601
scottish,38,1810744,0.8668143634835258
rabbi,38,1810782,0.8668325543187915
vignette,38,1810820,0.8668507451540572
panama,38,1810858,0.8668689359893229
satanist,38,1810896,0.8668871268245887
karma,38,1810934,0.8669053176598543
muay_thai,38,1810972,0.8669235084951201
impotence,38,1811010,0.8669416993303858
metaphor,38,1811048,0.8669598901656514
halloween_night,38,1811086,0.8669780810009172
geopolitics,38,1811124,0.8669962718361829
foster_care,38,1811162,0.8670144626714487
mahjong,38,1811200,0.8670326535067143
retirement_home,38,1811238,0.8670508443419801
countess,38,1811276,0.8670690351772458
attraction,38,1811314,0.8670872260125114
jewish_culture,38,1811352,0.8671054168477772
football_(soccer)_match,38,1811390,0.8671236076830429
crook,38,1811428,0.8671417985183086
cattle_ranch,38,1811466,0.8671599893535743
sugar_daddy,38,1811504,0.86717818018884
immigrant_experience,38,1811542,0.8671963710241057
kitchen,38,1811580,0.8672145618593714
tel_aviv,38,1811618,0.8672327526946372
marriage_of_convenience,38,1811656,0.8672509435299028
astrology,38,1811694,0.8672691343651686
new_world_order,38,1811732,0.8672873252004343
erotic_horror,38,1811770,0.8673055160356999
muppets,38,1811808,0.8673237068709657
observational_comedy,38,1811846,0.8673418977062314
post-punk,38,1811884,0.8673600885414972
power,38,1811922,0.8673782793767628
movie,38,1811960,0.8673964702120286
curvy,38,1811998,0.8674146610472943
ollywood,38,1812036,0.8674328518825599
stop_motion_animation,38,1812074,0.8674510427178257
gang_violence,37,1812111,0.8674687548469002
thunderstorm,37,1812148,0.8674864669759746
snowman,37,1812185,0.8675041791050492
british_secret_service,37,1812222,0.8675218912341237
failure,37,1812259,0.8675396033631982
warehouse,37,1812296,0.8675573154922728
soulmates,37,1812333,0.8675750276213472
cold_blooded_killer,37,1812370,0.8675927397504217
panda,37,1812407,0.8676104518794963
stowaway,37,1812444,0.8676281640085708
proto-slasher,37,1812481,0.8676458761376452
satellite,37,1812518,0.8676635882667197
drug_trade,37,1812555,0.8676813003957943
incarceration,37,1812592,0.8676990125248688
world_trade_center,37,1812629,0.8677167246539433
dallas_texas,37,1812666,0.8677344367830178
meteorite,37,1812703,0.8677521489120923
world_champion,37,1812740,0.8677698610411668
fired_from_the_job,37,1812777,0.8677875731702414
clock,37,1812814,0.8678052852993159
addict,37,1812851,0.8678229974283903
south_asian,37,1812888,0.8678407095574648
stasi,37,1812925,0.8678584216865394
killer_doll,37,1812962,0.8678761338156139
stupidity,37,1812999,0.8678938459446883
art_collector,37,1813036,0.8679115580737629
tale,37,1813073,0.8679292702028374
tied_up,37,1813110,0.8679469823319119
boy_band,37,1813147,0.8679646944609865
space_shuttle,37,1813184,0.8679824065900609
military_veteran,37,1813221,0.8680001187191354
richard_nixon,37,1813258,0.8680178308482099
post_9/11,37,1813295,0.8680355429772845
stoner_movie,37,1813332,0.8680532551063589
airline,37,1813369,0.8680709672354334
jehovah's_witness,37,1813406,0.868088679364508
brother-in-law,37,1813443,0.8681063914935825
border_patrol,37,1813480,0.868124103622657
champion,37,1813517,0.8681418157517314
femininity,37,1813554,0.868159527880806
freedom_fighter,37,1813591,0.8681772400098805
mother_and_son,37,1813628,0.868194952138955
sibling,37,1813665,0.8682126642680296
tahiti,37,1813702,0.868230376397104
entertainer,37,1813739,0.8682480885261785
severed_head,37,1813776,0.868265800655253
artwork,37,1813813,0.8682835127843276
bankruptcy,37,1813850,0.868301224913402
john_f._kennedy_assassination,37,1813887,0.8683189370424765
paradise,37,1813924,0.8683366491715511
film_shoot,37,1813961,0.8683543613006256
lgbt_activist,37,1813998,0.8683720734297001
stage_actress,37,1814035,0.8683897855587746
goddess,37,1814072,0.8684074976878491
sick_child,37,1814109,0.8684252098169236
little_red_riding_hood,37,1814146,0.8684429219459981
cheese,37,1814183,0.8684606340750726
luchador,37,1814220,0.8684783462041471
chinese_american,37,1814257,0.8684960583332216
lapland,37,1814294,0.8685137704622962
dating_app,37,1814331,0.8685314825913707
black_cat,37,1814368,0.8685491947204451
boys'_school,37,1814405,0.8685669068495196
swindle,37,1814442,0.8685846189785942
supernatural_being,37,1814479,0.8686023311076687
outback,37,1814516,0.8686200432367432
award,37,1814553,0.8686377553658177
lonely_woman,37,1814590,0.8686554674948922
music_hall,37,1814627,0.8686731796239667
whiskey,37,1814664,0.8686908917530413
kidnapped,37,1814701,0.8687086038821157
occupation,37,1814738,0.8687263160111902
1890s,37,1814775,0.8687440281402647
broken_heart,37,1814812,0.8687617402693393
bmx,37,1814849,0.8687794523984138
brighton,37,1814886,0.8687971645274882
chinese_opera,37,1814923,0.8688148766565628
heir,37,1814960,0.8688325887856373
capital_punishment,37,1814997,0.8688503009147118
cine_quinqui,37,1815034,0.8688680130437862
south_seas,37,1815071,0.8688857251728608
male_sexuality,37,1815108,0.8689034373019353
young_animator_training_project,37,1815145,0.8689211494310098
olympics,37,1815182,0.8689388615600844
white_slavery,37,1815219,0.8689565736891588
eastern_germany,37,1815256,0.8689742858182333
american_experience,37,1815293,0.8689919979473079
família,37,1815330,0.8690097100763824
latter_day_saints,37,1815367,0.8690274222054569
indoor,37,1815404,0.8690451343345313
music_show,37,1815441,0.8690628464636059
existentialist,37,1815478,0.8690805585926804
bay_area,37,1815515,0.8690982707217549
comedy_routine,37,1815552,0.8691159828508294
power_suit,37,1815589,0.8691336949799039
8mm,37,1815626,0.8691514071089784
asl,37,1815663,0.869169119238053
double_blowjob,37,1815700,0.8691868313671275
metal,37,1815737,0.8692045434962019
arte,37,1815774,0.8692222556252764
jam_band,37,1815811,0.869239967754351
indigenous_women,37,1815848,0.8692576798834255
black_panther_party,36,1815884,0.8692749133063088
voiceover,36,1815920,0.8692921467291921
man_vs_machine,36,1815956,0.8693093801520754
tv_host,36,1815992,0.8693266135749587
labyrinth,36,1816028,0.869343846997842
mathematician,36,1816064,0.8693610804207254
leaving_one's_family,36,1816100,0.8693783138436086
operation,36,1816136,0.8693955472664919
taxes,36,1816172,0.8694127806893752
jewelry,36,1816208,0.8694300141122585
prosecution,36,1816244,0.8694472475351418
hat,36,1816280,0.8694644809580251
medical_research,36,1816316,0.8694817143809084
child_abduction,36,1816352,0.8694989478037918
natural_history,36,1816388,0.8695161812266751
bigotry,36,1816424,0.8695334146495584
gestapo,36,1816460,0.8695506480724416
boy_scouts,36,1816496,0.8695678814953249
speech,36,1816532,0.8695851149182082
catholic_school,36,1816568,0.8696023483410915
riverboat,36,1816604,0.8696195817639749
pride,36,1816640,0.8696368151868582
mountain_village,36,1816676,0.8696540486097415
teenage_daughter,36,1816712,0.8696712820326248
machete,36,1816748,0.8696885154555081
asperger's_syndrome,36,1816784,0.8697057488783914
custody_battle,36,1816820,0.8697229823012746
lapd,36,1816856,0.869740215724158
uncle_niece_relationship,36,1816892,0.8697574491470413
legal_thriller,36,1816928,0.8697746825699246
rich_man,36,1816964,0.8697919159928079
music_competition,36,1817000,0.8698091494156912
sword_duel,36,1817036,0.8698263828385745
12th_century,36,1817072,0.8698436162614578
school_project,36,1817108,0.8698608496843412
whistleblower,36,1817144,0.8698780831072245
greenland,36,1817180,0.8698953165301078
brain_tumor,36,1817216,0.869912549952991
puppeteer,36,1817252,0.8699297833758743
shot,36,1817288,0.8699470167987576
courtship,36,1817324,0.8699642502216409
graphic_violence,36,1817360,0.8699814836445243
baking,36,1817396,0.8699987170674076
ronin,36,1817432,0.8700159504902909
succubus,36,1817468,0.8700331839131742
fall,36,1817504,0.8700504173360575
girl_scouts,36,1817540,0.8700676507589408
swinging_60s,36,1817576,0.8700848841818241
landlady,36,1817612,0.8701021176047075
ronald_reagan,36,1817648,0.8701193510275907
ex_husband,36,1817684,0.870136584450474
guillotine,36,1817720,0.8701538178733573
quicksand,36,1817756,0.8701710512962406
queens,36,1817792,0.8701882847191239
nobility,36,1817828,0.8702055181420072
car_wash,36,1817864,0.8702227515648905
racial_stereotype,36,1817900,0.8702399849877739
medical_student,36,1817936,0.8702572184106572
bedroom,36,1817972,0.8702744518335405
lolita,36,1818008,0.8702916852564238
woman_reporter,36,1818044,0.870308918679307
expatriate,36,1818080,0.8703261521021903
compassion,36,1818116,0.8703433855250736
tv_reporter,36,1818152,0.870360618947957
trailer,36,1818188,0.8703778523708403
cello,36,1818224,0.8703950857937236
vineyard,36,1818260,0.8704123192166069
gardening,36,1818296,0.8704295526394902
online_hookup,36,1818332,0.8704467860623735
antiracism,36,1818368,0.8704640194852568
techno_music,36,1818404,0.8704812529081402
spiritual_journey,36,1818440,0.8704984863310234
inn,36,1818476,0.8705157197539067
computer_technology,36,1818512,0.87053295317679
animal_behaviour,36,1818548,0.8705501865996733
surrogate_mother,36,1818584,0.8705674200225566
role_reversal,36,1818620,0.8705846534454399
trip,36,1818656,0.8706018868683233
hispanic,36,1818692,0.8706191202912066
ukrainian_history,36,1818728,0.8706363537140899
alpine_skiing,36,1818764,0.8706535871369732
sentai,36,1818800,0.8706708205598565
creative_process,36,1818836,0.8706880539827397
movie_making,36,1818872,0.870705287405623
kabuki,36,1818908,0.8707225208285064
nutrition,36,1818944,0.8707397542513897
recycling,36,1818980,0.870756987674273
clay_animation,36,1819016,0.8707742210971563
brazilian_politics,36,1819052,0.8707914545200396
silent_comedy,36,1819088,0.8708086879429229
indigenous_rights,36,1819124,0.8708259213658062
entrepreneurship,36,1819160,0.8708431547886896
public_service,36,1819196,0.8708603882115729
great_patriotic_war,36,1819232,0.8708776216344561
newsreel,36,1819268,0.8708948550573394
precure,36,1819304,0.8709120884802227
ethnography,36,1819340,0.870929321903106
stopmotion,36,1819376,0.8709465553259893
curta_metragem,36,1819412,0.8709637887488726
90's,36,1819448,0.870981022171756
squirting,36,1819484,0.8709982555946393
spectacle,36,1819520,0.8710154890175226
naturally_busty,36,1819556,0.8710327224404059
time_warp,35,1819591,0.871049477157098
joyful,35,1819626,0.8710662318737901
evacuation,35,1819661,0.8710829865904822
running_away,35,1819696,0.8710997413071743
genetic_engineering,35,1819731,0.8711164960238664
father_son_reunion,35,1819766,0.8711332507405585
distant_future,35,1819801,0.8711500054572506
fur_trapping,35,1819836,0.8711667601739427
bittersweet,35,1819871,0.8711835148906348
prime_minister,35,1819906,0.8712002696073269
squirrel,35,1819941,0.871217024324019
goth,35,1819976,0.8712337790407111
empathetic,35,1820011,0.8712505337574032
camcorder,35,1820046,0.8712672884740953
missing_daughter,35,1820081,0.8712840431907874
old_flame,35,1820116,0.8713007979074795
madagascar,35,1820151,0.8713175526241717
bloody,35,1820186,0.8713343073408637
war_photographer,35,1820221,0.8713510620575557
shapeshifting,35,1820256,0.8713678167742479
nazi_officer,35,1820291,0.87138457149094
narcotics,35,1820326,0.8714013262076321
flooding,35,1820361,0.8714180809243242
johannesburg_south_africa,35,1820396,0.8714348356410163
underground_fighting,35,1820431,0.8714515903577084
monarchy,35,1820466,0.8714683450744005
street_life,35,1820501,0.8714850997910926
vomit,35,1820536,0.8715018545077847
fast_food_restaurant,35,1820571,0.8715186092244768
daydream,35,1820606,0.8715353639411689
bootlegger,35,1820641,0.871552118657861
vegetarian,35,1820676,0.8715688733745531
paraplegic,35,1820711,0.8715856280912452
books,35,1820746,0.8716023828079373
martial_arts_master,35,1820781,0.8716191375246294
vibrant,35,1820816,0.8716358922413215
death_of_a_child,35,1820851,0.8716526469580136
aristocracy,35,1820886,0.8716694016747057
crow,35,1820921,0.8716861563913978
florence,35,1820956,0.87170291110809
window,35,1820991,0.871719665824782
nervous_breakdown,35,1821026,0.8717364205414742
envy,35,1821061,0.8717531752581662
