keyword,count,cum_count,cum_share
illegal_prostitution,66,1728357,0.8273751965088915
supernatural_creature,66,1728423,0.8274067911175109
religion_and_supernatural,66,1728489,0.8274383857261303
becoming_an_adult,66,1728555,0.8274699803347496
introspective,66,1728621,0.8275015749433691
general,66,1728687,0.8275331695519884
labor_strike,66,1728753,0.8275647641606079
puppy,66,1728819,0.8275963587692272
medical_drama,66,1728885,0.8276279533778467
outer_space,66,1728951,0.827659547986466
kentucky,66,1729017,0.8276911425950854
drawing,66,1729083,0.8277227372037048
military_service,66,1729149,0.8277543318123242
autobiography,66,1729215,0.8277859264209436
blind_date,66,1729281,0.827817521029563
napoleonic_wars,66,1729347,0.8278491156381824
hillbilly,66,1729413,0.8278807102468018
violinist,66,1729479,0.8279123048554211
action_adventure,66,1729545,0.8279438994640406
construction_worker,66,1729611,0.8279754940726599
acceptance,66,1729677,0.8280070886812794
workplace,66,1729743,0.8280386832898987
broadway_musical,66,1729809,0.8280702778985182
peace,66,1729875,0.8281018725071375
design,66,1729941,0.8281334671157569
song_and_dance,66,1730007,0.8281650617243763
motocross,66,1730073,0.8281966563329957
alternative_rock,66,1730139,0.8282282509416151
sex_work,66,1730205,0.8282598455502345
live_recording,66,1730271,0.8282914401588538
trick_film,66,1730337,0.8283230347674733
chamonix,66,1730403,0.8283546293760926
akb48,66,1730469,0.8283862239847121
abstract_cinema,66,1730535,0.8284178185933314
district_attorney,65,1730600,0.8284489344957596
criminal_underworld,65,1730665,0.8284800503981878
traitor,65,1730730,0.828511166300616
unlikely_friendship,65,1730795,0.8285422822030442
death_row,65,1730860,0.8285733981054724
normandy,65,1730925,0.8286045140079006
jerusalem,65,1730990,0.8286356299103288
lovesickness,65,1731055,0.8286667458127569
servant,65,1731120,0.8286978617151851
kgb,65,1731185,0.8287289776176133
whipping,65,1731250,0.8287600935200415
pope,65,1731315,0.8287912094224698
figure_skating,65,1731380,0.8288223253248979
war_on_drugs,65,1731445,0.8288534412273261
surfer,65,1731510,0.8288845571297543
sleep,65,1731575,0.8289156730321825
french_cinema,65,1731640,0.8289467889346106
eccentric,65,1731705,0.8289779048370388
basketball_player,65,1731770,0.829009020739467
symphony_orchestra,65,1731835,0.8290401366418952
longing,65,1731900,0.8290712525443235
mother-in-law,65,1731965,0.8291023684467516
anti-communism,65,1732030,0.8291334843491798
manchester,65,1732095,0.829164600251608
historical_documentary,65,1732160,0.8291957161540362
father_and_daughter,65,1732225,0.8292268320564643
transgender_rights,65,1732290,0.8292579479588925
australian_football_league_(afl),65,1732355,0.8292890638613207
flower_troupe,65,1732420,0.8293201797637489
allegory,64,1732484,0.8293508169599859
thoughtful,64,1732548,0.8293814541562229
delusion,64,1732612,0.8294120913524599
psychic_power,64,1732676,0.8294427285486968
great_britain,64,1732740,0.8294733657449338
hairdresser,64,1732804,0.8295040029411709
one_man_army,64,1732868,0.8295346401374079
junkie,64,1732932,0.8295652773336448
hunger,64,1732996,0.8295959145298818
stage,64,1733060,0.8296265517261188
cambodia,64,1733124,0.8296571889223557
tornado,64,1733188,0.8296878261185927
u.s._air_force,64,1733252,0.8297184633148298
magazine,64,1733316,0.8297491005110668
minister,64,1733380,0.8297797377073037
self-defense,64,1733444,0.8298103749035407
pedophile,64,1733508,0.8298410120997777
amateur_detective,64,1733572,0.8298716492960146
patient,64,1733636,0.8299022864922516
chinatown,64,1733700,0.8299329236884887
family_feud,64,1733764,0.8299635608847257
geisha,64,1733828,0.8299941980809626
southern_france,64,1733892,0.8300248352771996
cultural_difference,64,1733956,0.8300554724734366
bullfighting,64,1734020,0.8300861096696736
strange,64,1734084,0.8301167468659105
mysterious_stranger,64,1734148,0.8301473840621475
